id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,population_unconstrained_mean,population_unconstrained_sd,population_unconstrained_sum
223831,ET2023A3181021,222776,Ethiopia,South Ethiopia,Gamo,Arba Minch town,27.662943306304715,17.21866539779379,108521.72659063339
223184,ET2023A3040198,222722,Ethiopia,Oromia,West Wellega,Mendi town,4.708098996864151,3.9315540902143873,19096.049531280994
222965,ET2023A3030298,222709,Ethiopia,Amhara,South Gondar,Mekan Eyesuse,4.061046241973866,3.388956572439207,16353.833216428757
223329,ET2023A3040894,222729,Ethiopia,Oromia,Arsi,Bekoji town,10.839451100568326,10.972531861968017,44485.10731673241
223490,ET2023A3042107,222741,Ethiopia,Oromia,East Bale,Ginir town,4.458451915753619,5.746129274771312,18315.320469915867
223282,ET2023A3040619,222727,Ethiopia,Oromia,North Shewa (OR),Chancho town,7.335859173339614,5.948870225507234,30678.563062906265
222888,ET2023A3010707,222701,Ethiopia,Tigray,Mekele,Semen Sub City,11.934154570322534,12.061801510849318,51770.36252605915
223669,ET2023A3140110,222764,Ethiopia,Addis Ababa,Region 14,Gulele,92.46532473705031,64.85038895550639,406847.4288430214
223893,ET2023A3190211,222787,Ethiopia,Central Ethiopia,Hadiya,Hosaena town,21.27854356719647,16.339853382932933,101243.3102927208
223509,ET2023A3042310,222743,Ethiopia,Oromia,Shager City,Melka Nonno,6.565959434619371,6.307995704884475,30997.89449083805
223457,ET2023A3041797,222738,Ethiopia,Oromia,West Arsi,Wondo,3.0089346440744715,1.6830270161132475,14145.00176179409
222883,ET2023A3010702,222701,Ethiopia,Tigray,Mekele,Ayder Sub City,5.186461282787461,5.7146482039057345,26020.476255744696
223654,ET2023A3130104,222763,Ethiopia,Harari,Harari,Hakim,3.9895497115578618,1.8277111255247325,19700.396475672722
223381,ET2023A3041120,222732,Ethiopia,Oromia,Bale,Goba town,9.714523740968252,13.325524370589692,48902.91251203418
223082,ET2023A3030714,222714,Ethiopia,Amhara,West Gojam,Finote Selam town,6.680977622150056,9.023694708589227,33832.470678567886
223502,ET2023A3042303,222743,Ethiopia,Oromia,Shager City,Furi,7.400848042079739,11.666619915020082,41511.356668025255
223914,ET2023A3192011,222789,Ethiopia,Central Ethiopia,Silltie,Kibet town,7.677573267042763,7.724546539321269,43639.32644987106
223429,ET2023A3041587,222736,Ethiopia,Oromia,West Gujii,Bule Hora town,8.958105971923215,8.977574659315444,50864.12570858002
223182,ET2023A3040193,222722,Ethiopia,Oromia,West Wellega,Gimbi town,9.844130221797073,11.539493373642689,57460.18810462952
222898,ET2023A3020111,222702,Ethiopia,Afar,Awusi,Asayita town,1.211308348111234,1.3246942970006588,7179.424579255283
223770,ET2023A3171808,222772,Ethiopia,South West Ethiopia,West Omo,Bachuma town,3.1305670503036542,1.7777862005806335,18573.65430945158
223898,ET2023A3190216,222787,Ethiopia,Central Ethiopia,Hadiya,Siraro Badawacho,2.307194010085976,0.6204449589571415,13695.503643870354
223662,ET2023A3140103,222764,Ethiopia,Addis Ababa,Region 14,Kolfe - Keran,69.27981543481725,45.301694152328274,418311.52559542656
223458,ET2023A3041799,222738,Ethiopia,Oromia,West Arsi,Arsi Negele town,12.59217699067482,13.29353632304394,76056.74902367592
223661,ET2023A3140102,222764,Ethiopia,Addis Ababa,Region 14,Nefas Silk,56.06178332951622,30.082959409538734,340407.1483768225
223775,ET2023A3171903,222773,Ethiopia,South West Ethiopia,Konta,Chida town,2.5309951163543216,2.2188106639792067,15474.504141390324
223300,ET2023A3040797,222728,Ethiopia,Oromia,East Shewa,Mojo town,11.012280692504003,7.459208787891043,67285.03503119946
223380,ET2023A3041119,222732,Ethiopia,Oromia,Bale,Robe town,13.286230400597338,24.317490630950537,86214.34906947613
223259,ET2023A3040520,222726,Ethiopia,Oromia,West Shewa,Holeta town,9.416278988807848,9.161707779542946,63917.70177602768
223666,ET2023A3140107,222764,Ethiopia,Addis Ababa,Region 14,Yeka,48.90367145732733,38.67224093280708,338266.6954703331
223216,ET2023A3040320,222724,Ethiopia,Oromia,Ilubabor,Metu town,9.242467244845828,10.654831756675586,64808.180320858955
223773,ET2023A3171901,222773,Ethiopia,South West Ethiopia,Konta,Amaya town,2.677646252924602,2.6839316049321424,19597.692925155163
223812,ET2023A3180622,222775,Ethiopia,South Ethiopia,Wolayita,Bayera Koisha,3.381116385884746,1.1475805167651054,24590.859474539757
222884,ET2023A3010703,222701,Ethiopia,Tigray,Mekele,Hadnet Sub City,3.4531484246292057,5.641702068101532,27017.433274298906
223063,ET2023A3030615,222713,Ethiopia,Amhara,East Gojam,Debre Markos town,13.449068537145097,14.980289434441953,105481.044536829
223663,ET2023A3140104,222764,Ethiopia,Addis Ababa,Region 14,Bole,32.7549825756015,26.472695677714817,254375.19468212128
223742,ET2023A3170917,222769,Ethiopia,South West Ethiopia,Keffa,Shishinda town,3.019578021295439,3.3234725178725957,24313.642227470875
223040,ET2023A3030524,222712,Ethiopia,Amhara,North Shewa (AM),Tulefa town,1.381266307657915,1.1512846924973903,11142.6753038764
222922,ET2023A3020396,222704,Ethiopia,Afar,Gabi,Awash town,1.1530717753992077,1.6565515860505806,9442.504768744111
223710,ET2023A3160027,222767,Ethiopia,Sidama,Sidama,Chirone,3.232830537445664,0.9054536677881824,27508.155043125153
222801,ET2023A3010107,222695,Ethiopia,Tigray,Northwest Tigray,Sheraro town,3.214022816855295,5.434330440530349,28039.13505424559
222921,ET2023A3020310,222704,Ethiopia,Afar,Gabi,Werer,0.45097677739738995,0.2416241967322075,3923.046986579895
222901,ET2023A3020198,222702,Ethiopia,Afar,Awusi,Samera Logiya town,0.8201070447504415,0.9810996820749408,7425.249183170497
223574,ET2023A3050696,222749,Ethiopia,Somali,Shebelle,Godey town,4.858630963415638,5.970357012211572,44607.09087511897
223932,ET2023A3192709,222793,Ethiopia,Central Ethiopia,Kembata,Adilo,1.9718770665803678,2.6675059257876432,18450.853711992502
222974,ET2023A3030309,222710,Ethiopia,Amhara,North Wollo,Woldiya town,10.377538897252874,26.93347381901693,97787.54902881384
223818,ET2023A3181007,222776,Ethiopia,South Ethiopia,Gamo,Ezo/Kogota,4.437146949386349,3.25372153247907,41016.98640012741
223203,ET2023A3040297,222723,Ethiopia,Oromia,East Wellega,Nekemte town,15.541956776967671,19.647992771617808,150679.27095270157
223254,ET2023A3040515,222726,Ethiopia,Oromia,West Shewa,Ambo town,10.554110994078734,21.869994852898778,109351.14400964975
223670,ET2023A3140111,222764,Ethiopia,Addis Ababa,Region 14,Lemi Kura,23.901325038646036,21.777133152069812,252923.82155895233
223179,ET2023A3040117,222722,Ethiopia,Oromia,West Wellega,Homa,2.810080659701859,1.845299613588296,30135.304994642735
223235,ET2023A3040418,222725,Ethiopia,Oromia,Jimma,Jimma town,21.461492435534243,22.039196738159905,232106.04069030285
223706,ET2023A3160023,222767,Ethiopia,Sidama,Sidama,Hawela,9.38394496597143,5.596933381636349,104236.86068201065
223508,ET2023A3042309,222743,Ethiopia,Oromia,Shager City,Mana Abichu,2.66818600022814,2.9301761720135637,29990.410642564297
223926,ET2023A3192703,222793,Ethiopia,Central Ethiopia,Kembata,Kediada Gambela,3.1607724514226208,4.042125198697047,36190.844568789005
223757,ET2023A3171707,222771,Ethiopia,South West Ethiopia,Dawro,Tercha Zuriya,4.364602503892748,4.178134434746832,50441.711137488484
223501,ET2023A3042302,222743,Ethiopia,Oromia,Shager City,Eka Tafo,3.1440506113124624,4.376844417131545,36518.14785039425
223655,ET2023A3130105,222763,Ethiopia,Harari,Harari,Erer (HR),3.2209064740859543,1.9481170762201245,37684.60574680567
223093,ET2023A3030807,222715,Ethiopia,Amhara,Wag Himra,Sekota town,2.3941099779367034,3.9130089447807395,28990.27772283554
223707,ET2023A3160024,222767,Ethiopia,Sidama,Sidama,Bura,4.444914486242172,1.204791269213939,53414.53738117218
223680,ET2023A3150201,222766,Ethiopia,Dire Dawa,Dire Dawa rural,Aseliso,3.285992247966823,5.146580830612183,39987.23966550827
222977,ET2023A3030312,222710,Ethiopia,Amhara,North Wollo,Gazo,2.4529532625593924,2.29069103047314,30220.384194731712
223922,ET2023A3192518,222791,Ethiopia,Central Ethiopia,East Gurage,Misrak Meskan,5.181094768087727,8.377712406658233,66359.4617896676
222955,ET2023A3030210,222709,Ethiopia,Amhara,South Gondar,Debre Tabor town,9.892602684339211,16.678931706692573,131146.23378628492
223693,ET2023A3160010,222767,Ethiopia,Sidama,Sidama,Boricha,11.148744514159642,6.301546424694369,145524.5621433258
223161,ET2023A3031415,222721,Ethiopia,Amhara,Bahir Dar,Tis Abay town,3.328468483178607,6.929590311568901,44691.346323639154
223916,ET2023A3192013,222789,Ethiopia,Central Ethiopia,Silltie,Misirak Silti,2.720313525842748,1.2008126912329693,32940.276484429836
223708,ET2023A3160025,222767,Ethiopia,Sidama,Sidama,Dara Otilicho,6.234546949363171,2.884899662751906,84266.13656759262
223560,ET2023A3050592,222748,Ethiopia,Somali,Korahe,Kebridehar town,1.3493510757003149,2.153006706802929,18312.043448328972
223530,ET2023A3050295,222745,Ethiopia,Somali,Fafan,Wajale town,1.8907567379087118,3.3942307600609523,26103.787523567677
223711,ET2023A3160028,222767,Ethiopia,Sidama,Sidama,Shafamo,5.570563666359893,1.5903265171065095,76060.47630047798
223772,ET2023A3171810,222772,Ethiopia,South West Ethiopia,West Omo,Maji Tum town,0.4951401660740592,0.3304635392217882,6823.0314885005355
222868,ET2023A3010504,222699,Ethiopia,Tigray,West Tigray,Setit Humera town,2.960384053474348,6.471445259971071,32046.157378859818
223748,ET2023A3171106,222770,Ethiopia,South West Ethiopia,Bench Sheko,Gidi Bench,2.1199395012681803,0.7755625687803198,30548.32821327448
223712,ET2023A3160029,222767,Ethiopia,Sidama,Sidama,Chabe Gambeltu,3.2511518210226082,1.3578127950236762,47148.20370846987
223503,ET2023A3042304,222743,Ethiopia,Oromia,Shager City,Galan,2.4954085423548586,3.6081397790114074,34608.821073919535
223782,ET2023A3180505,222774,Ethiopia,South Ethiopia,Gedeo,Dila Zuria,11.193108944997537,8.32799708713346,164728.98434352875
223781,ET2023A3180504,222774,Ethiopia,South Ethiopia,Gedeo,Bule,5.5654313675969,2.7802284713160867,82702.31012248993
223660,ET2023A3140101,222764,Ethiopia,Addis Ababa,Region 14,Akaki - Kalit,15.478235960686357,16.063905291386384,230765.0199378729
223913,ET2023A3192010,222789,Ethiopia,Central Ethiopia,Silltie,Worabe town,5.509243428639167,4.613932407139914,82148.32876443863
223825,ET2023A3181014,222776,Ethiopia,South Ethiopia,Gamo,Bonke,5.984425137687746,3.4748126789107543,88916.58869576454
223709,ET2023A3160026,222767,Ethiopia,Sidama,Sidama,Teticha,6.098300389834066,2.7232685832301313,91328.14663815498
223929,ET2023A3192706,222793,Ethiopia,Central Ethiopia,Kembata,Doyogena,8.306536167452949,3.950058863117796,127704.68703842163
223651,ET2023A3130101,222763,Ethiopia,Harari,Harari,Sofi,3.356824853036161,2.604550175263188,52279.19026118517
223001,ET2023A3030417,222711,Ethiopia,Amhara,South Wollo,Kombolcha town,12.425104993050514,48.071390168040566,195583.57769560814
223778,ET2023A3180501,222774,Ethiopia,South Ethiopia,Gedeo,Wenago,10.492187745582008,6.478723785606025,167969.43361902237
223506,ET2023A3042307,222743,Ethiopia,Oromia,Shager City,Koye,1.1825533222022657,1.5140121350942992,19594.908548891544
223281,ET2023A3040618,222727,Ethiopia,Oromia,North Shewa (OR),Sendafa town,2.598375687667436,6.316165114471613,44156.79643622041
223696,ET2023A3160013,222767,Ethiopia,Sidama,Sidama,Wonosho,6.547299972583692,3.654288144211878,110852.33583581448
222886,ET2023A3010705,222701,Ethiopia,Tigray,Mekele,Kuiha Sub City,12.1201732743559,56.446609607771315,213193.84789592028
223036,ET2023A3030520,222712,Ethiopia,Amhara,North Shewa (AM),Debre Berhan town,7.448879334212803,15.414259156991045,129513.664983958
223862,ET2023A3182411,222784,Ethiopia,South Ethiopia,South Omo (Agr),Wub Ari,1.2304073730667775,0.7167650092369814,21409.088291361928
223511,ET2023A3042313,222743,Ethiopia,Oromia,Shager City,Sululta (Shager City),3.115065129366037,4.969430478587896,54647.587564468384
223689,ET2023A3160006,222767,Ethiopia,Sidama,Sidama,Dara,8.542501487479713,9.909402284949595,148742.03589999676
223902,ET2023A3191403,222788,Ethiopia,Central Ethiopia,Alaba,Atote Ulo,2.668203490017505,0.9092851050599274,46528.13245892525
223551,ET2023A3050409,222747,Ethiopia,Somali,Erer,Salahad,0.04532017338657161,0.021182293835616768,793.5562359988689
223891,ET2023A3190209,222787,Ethiopia,Central Ethiopia,Hadiya,Mirab Badowach,6.067203104177009,2.612095592944486,107698.9223022461
223874,ET2023A3190108,222786,Ethiopia,Central Ethiopia,Gurage,Endiguagn,4.096292920420238,1.2884810706830934,73081.96199321747
223504,ET2023A3042305,222743,Ethiopia,Oromia,Shager City,Galan Gudo,3.747545145464497,12.579248514442353,67148.51391643286
223907,ET2023A3192004,222789,Ethiopia,Central Ethiopia,Silltie,Mierab Azenet Berbere,5.123695475083322,2.118078804556309,92615.91940760612
223925,ET2023A3192702,222793,Ethiopia,Central Ethiopia,Kembata,Angacha,6.593120469359583,3.4508884462085527,119183.83872461319
223717,ET2023A3160034,222767,Ethiopia,Sidama,Sidama,Daella,3.7446440794691425,1.0442553167194586,68028.94899171591
223780,ET2023A3180503,222774,Ethiopia,South Ethiopia,Gedeo,Kochere,7.556815789523933,4.738837998776292,136853.93394827843
223698,ET2023A3160015,222767,Ethiopia,Sidama,Sidama,Bursa,5.314853798412479,2.6422936165153694,100078.69702410698
222842,ET2023A3010310,222697,Ethiopia,Tigray,East Tigray,Bizet,2.3225890756433336,2.436720402978978,44728.42041873932
223690,ET2023A3160007,222767,Ethiopia,Sidama,Sidama,Hulla,6.0022581865757605,3.425999512044207,114397.03877794743
223930,ET2023A3192707,222793,Ethiopia,Central Ethiopia,Kembata,Damboya,5.256196768661924,3.3115127201664882,101160.7630096674
223810,ET2023A3180620,222775,Ethiopia,South Ethiopia,Wolayita,Kawo Koisha,3.134039965170676,1.2389923571810388,60408.62032866478
223697,ET2023A3160014,222767,Ethiopia,Sidama,Sidama,Chire,4.303680198155503,1.2336794747689899,83538.73632639647
223801,ET2023A3180611,222775,Ethiopia,South Ethiopia,Wolayita,Damot Pullasa,8.703331574677453,3.3275722797788694,169427.755764246
223684,ET2023A3160001,222767,Ethiopia,Sidama,Sidama,Shebe Dino,11.459086139411232,7.477363988711532,223933.46133637428
223786,ET2023A3180509,222774,Ethiopia,South Ethiopia,Gedeo,Rape,4.639077395010019,1.49591429015764,91343.43390774727
223701,ET2023A3160018,222767,Ethiopia,Sidama,Sidama,Hawasa town,18.879316054765045,24.061471650701794,366239.8521463871
223910,ET2023A3192007,222789,Ethiopia,Central Ethiopia,Silltie,Misrak Azenet Berbere,4.132176665654258,1.2849437606617207,82003.04592990875
222853,ET2023A3010403,222698,Ethiopia,Tigray,South Tigray,Neqsege,0.8821214143930538,0.32240803856731587,17824.145299226046
223694,ET2023A3160011,222767,Ethiopia,Sidama,Sidama,Gorche,7.062347129158796,1.682703128382782,141148.0697233677
223505,ET2023A3042306,222743,Ethiopia,Oromia,Shager City,Gefersa Guje,2.3671811988663594,2.8543629459602915,47847.83357268572
223883,ET2023A3190201,222787,Ethiopia,Central Ethiopia,Hadiya,Misha,5.256421480861678,2.15446099974683,108576.64210867882
223845,ET2023A3181506,222779,Ethiopia,South Ethiopia,Gofa,O'yida,1.7843655887335916,0.6066904803815619,36722.243816137314
223928,ET2023A3192705,222793,Ethiopia,Central Ethiopia,Kembata,Hadero Tunto,6.253008478506878,2.784553936424251,129581.09470009804
223799,ET2023A3180609,222775,Ethiopia,South Ethiopia,Wolayita,Damot Sore,6.194197825674191,3.5338908108734484,128641.10044360161
223787,ET2023A3180510,222774,Ethiopia,South Ethiopia,Gedeo,Churso,5.918320598613192,3.4160161608742046,124308.40585327148
223695,ET2023A3160012,222767,Ethiopia,Sidama,Sidama,Malga,7.116865466952522,3.582118099693312,150272.6143347025
223758,ET2023A3171708,222771,Ethiopia,South West Ethiopia,Dawro,Mari Mansa,2.1985516309442588,1.3778079562050831,46996.23966306448
223752,ET2023A3171702,222771,Ethiopia,South West Ethiopia,Dawro,Mareka,3.4760955207625313,2.9226467255549373,74798.62341576815
223927,ET2023A3192704,222793,Ethiopia,Central Ethiopia,Kembata,Kacha Bira,5.992079295183879,2.4499345775754335,129566.73059976101
223682,ET2023A3150207,222766,Ethiopia,Dire Dawa,Dire Dawa rural,Wahil,3.397434510453353,4.4971397993698305,73731.12374585867
222852,ET2023A3010402,222698,Ethiopia,Tigray,South Tigray,Bora (TG),1.0134174438202093,0.6689786972727259,22692.443402022123
223897,ET2023A3190215,222787,Ethiopia,Central Ethiopia,Hadiya,Ameka,2.0217477970721616,1.2158332613795388,44953.56226789951
222910,ET2023A3020209,222703,Ethiopia,Afar,Kilbati,Abaala town,1.0336336466243576,1.398766071181729,23497.593688711524
223783,ET2023A3180506,222774,Ethiopia,South Ethiopia,Gedeo,Gedeb,4.973501278946961,3.780102297133626,111257.22361004353
223688,ET2023A3160005,222767,Ethiopia,Sidama,Sidama,Aleta Wendo,9.01968888663372,5.004287111101786,209725.80599200726
223002,ET2023A3030418,222711,Ethiopia,Amhara,South Wollo,Dessie town,11.97035864196499,29.50293035896669,283517.9444349408
223879,ET2023A3190113,222786,Ethiopia,Central Ethiopia,Gurage,Geta,4.046760761546363,1.8677528113677624,95746.35961818695
223521,ET2023A3050202,222745,Ethiopia,Somali,Fafan,Gursum (SM),1.0818085115134457,1.220540419968945,25683.215871840715
223700,ET2023A3160017,222767,Ethiopia,Sidama,Sidama,Bona Zuria,6.5146443820669395,3.530725237603361,153999.67854768038
223776,ET2023A3171904,222773,Ethiopia,South West Ethiopia,Konta,Elahanchano,0.7565978563085031,0.6419435720825258,18010.055371567607
223702,ET2023A3160019,222767,Ethiopia,Sidama,Sidama,Wondo-Genet,8.89178038729932,7.523801879036819,215021.03332567215
223811,ET2023A3180621,222775,Ethiopia,South Ethiopia,Wolayita,Abela Abaya,2.192880043416458,1.451543496763638,51526.10238015652
222827,ET2023A3010217,222696,Ethiopia,Tigray,Central Tigray,Hahayle,1.2009587784471598,0.8470217018124379,29693.705797106028
223431,ET2023A3041596,222736,Ethiopia,Oromia,West Gujii,Birbirsa Kojowa,2.724673338218032,1.3310122559469024,65634.65604433417
223915,ET2023A3192012,222789,Ethiopia,Central Ethiopia,Silltie,Mito,2.227190202801084,2.85932174508592,54118.49473786354
223158,ET2023A3031412,222721,Ethiopia,Amhara,Bahir Dar,Bahir Dar town,16.314195731749116,64.86573917115277,410302.0226534903
223510,ET2023A3042311,222743,Ethiopia,Oromia,Shager City,Sebeta,4.170425781790067,12.359343595920363,106208.23338484764
223793,ET2023A3180603,222775,Ethiopia,South Ethiopia,Wolayita,Damot Woide,4.1130585555500625,2.9454497881175152,104570.40071630478
223756,ET2023A3171706,222771,Ethiopia,South West Ethiopia,Dawro,Kache,1.0965691404039648,0.9084065775959889,27891.236086174846
223299,ET2023A3040715,222728,Ethiopia,Oromia,East Shewa,Batu town,5.690767288416498,11.46293869067192,144795.88288646936
223368,ET2023A3041089,222731,Ethiopia,Oromia,East Hararge,Goro Muti,3.760367304365818,1.925469929555658,96758.01110863686
223889,ET2023A3190207,222787,Ethiopia,Central Ethiopia,Hadiya,Duna,7.032416769374104,2.1177929261969437,184474.3566942215
223529,ET2023A3050293,222745,Ethiopia,Somali,Fafan,Jigjiga town,6.712580258685627,10.91581465213098,177118.14270567894
223890,ET2023A3190208,222787,Ethiopia,Central Ethiopia,Hadiya,Analemmo,3.860657355987389,1.7672222442418064,102288.11664688587
223899,ET2023A3190217,222787,Ethiopia,Central Ethiopia,Hadiya,Mirab Soro,1.9044262254213087,1.014870247438352,50768.194317281246
223686,ET2023A3160003,222767,Ethiopia,Sidama,Sidama,Arbegona,5.873789166453103,3.7594355036927194,157112.1126242876
223906,ET2023A3192003,222789,Ethiopia,Central Ethiopia,Silltie,Lanfero,2.826942300895898,2.466884665148932,75951.45879817009
223875,ET2023A3190109,222786,Ethiopia,Central Ethiopia,Gurage,Gumer,4.42458848860201,2.736469058062495,121423.98189270496
223924,ET2023A3192601,222792,Ethiopia,Central Ethiopia,Kebena,Kebena,2.0395593950266004,2.2766311492051,56928.18183398247
223887,ET2023A3190205,222787,Ethiopia,Central Ethiopia,Hadiya,Misrak Badawacho,5.499513608352916,4.274446880862608,155108.28180998564
223792,ET2023A3180602,222775,Ethiopia,South Ethiopia,Wolayita,Damot Gale,5.855956382292232,3.1913348675910167,167029.44389212132
223541,ET2023A3050307,222746,Ethiopia,Somali,Jarar,Degahabur town,0.356121127570392,0.7815803417387709,10190.406065426767
223297,ET2023A3040712,222728,Ethiopia,Oromia,East Shewa,Akaki,0.46389872070771526,0.18930861256551046,13315.74887919426
223354,ET2023A3041007,222731,Ethiopia,Oromia,East Hararge,Kurfa Chele,3.072731433022684,2.4828559736451736,88427.0651795268
223398,ET2023A3041305,222734,Ethiopia,Oromia,South West Shewa,Ilu,2.6372145815742556,3.751532744830435,75487.63018298149
223507,ET2023A3042308,222743,Ethiopia,Oromia,Shager City,Kura Jida,1.3067051546001043,1.5797733707853765,37563.8530792892
223779,ET2023A3180502,222774,Ethiopia,South Ethiopia,Gedeo,Yirgachefe,7.8272499283374914,5.577915106761142,226090.11418002844
223353,ET2023A3041006,222731,Ethiopia,Oromia,East Hararge,Haro Maya,2.666719131429006,1.5689015382971765,78068.20257258415
223861,ET2023A3182410,222784,Ethiopia,South Ethiopia,South Omo (Agr),Boko Dawula,3.0366866155270826,2.23380896202777,88136.79232905805
223418,ET2023A3041490,222735,Ethiopia,Oromia,Gujii,Haro Walabu,2.1426007147325574,0.6822741606327583,65375.03300791979
223827,ET2023A3181016,222776,Ethiopia,South Ethiopia,Gamo,Gacho Baba,1.63504904329193,0.8214633654108875,50249.96224749088
223904,ET2023A3192001,222789,Ethiopia,Central Ethiopia,Silltie,Alicho Woriro,4.552303336918625,1.977933668138477,141298.9432746172
223747,ET2023A3171105,222770,Ethiopia,South West Ethiopia,Bench Sheko,Semen Bench,4.093432610222205,3.3542430304980533,129978.76567238569
223800,ET2023A3180610,222775,Ethiopia,South Ethiopia,Wolayita,Kindo Daddaye,3.072547122740972,3.2471066969331748,98170.95311869681
223715,ET2023A3160032,222767,Ethiopia,Sidama,Sidama,Bilate Zuria,4.013976420571119,3.4420282852088335,128639.91632646322
223798,ET2023A3180608,222775,Ethiopia,South Ethiopia,Wolayita,Boloso Bombe,4.069995080975217,3.4082290410694522,130606.14214849472
222851,ET2023A3010401,222698,Ethiopia,Tigray,South Tigray,Selewa,0.8391831878697819,0.4029072211713792,27735.00435909629
223716,ET2023A3160033,222767,Ethiopia,Sidama,Sidama,Darara,3.8356802507298746,2.8551929321925127,124479.33117693663
223923,ET2023A3192519,222791,Ethiopia,Central Ethiopia,East Gurage,Debub Sodo,1.9811274105664654,2.788985643431613,64873.99818640947
223909,ET2023A3192006,222789,Ethiopia,Central Ethiopia,Silltie,Sankura,3.456816791730173,2.428015095584407,113089.7613414526
222863,ET2023A3010413,222698,Ethiopia,Tigray,South Tigray,Zata,0.6824891219592983,0.497504210171675,22791.724227830768
223859,ET2023A3182403,222784,Ethiopia,South Ethiopia,South Omo (Agr),North Ari,3.2291211396335027,1.8491958308082717,106008.81789302826
223838,ET2023A3181304,222778,Ethiopia,South Ethiopia,Konso,Kena,1.6564202924210745,1.4549956323151592,54819.22957767546
223819,ET2023A3181008,222776,Ethiopia,South Ethiopia,Gamo,Dita,2.989420090607972,2.2453391464697288,99661.28698068857
223271,ET2023A3040607,222727,Ethiopia,Oromia,North Shewa (OR),Debre Libanos,2.5818674646926856,3.2933929256699304,86688.78199452162
223687,ET2023A3160004,222767,Ethiopia,Sidama,Sidama,Dale,8.967427809335847,5.545198209772994,303538.4639182091
223791,ET2023A3180601,222775,Ethiopia,South Ethiopia,Wolayita,Boloso Sore,7.548201670901755,3.237850544665649,256518.08558392525
223699,ET2023A3160016,222767,Ethiopia,Sidama,Sidama,Aleta Chuko,6.836795659481177,6.018247430889742,232512.58358329535
223817,ET2023A3181006,222776,Ethiopia,South Ethiopia,Gamo,Chencha Zuriya,3.442721508050852,2.141097704527888,117500.08506977558
223183,ET2023A3040197,222722,Ethiopia,Oromia,West Wellega,Leta Sibu,1.6324738490827875,1.333952419591895,56241.9890486002
223131,ET2023A3031118,222718,Ethiopia,Amhara,Central Gondar,Gonder town,10.174301510881904,22.618586538962052,355815.6724385619
223102,ET2023A3030907,222716,Ethiopia,Amhara,Awi,Guagusa Shikudad,2.7111215001815943,2.521172533021641,94469.02867382765
223685,ET2023A3160002,222767,Ethiopia,Sidama,Sidama,Hawassa Zuria,5.211990739346244,2.608085446555962,179292.48143351078
223416,ET2023A3041415,222735,Ethiopia,Oromia,Gujii,Ana Jila,1.4646413486874232,1.0485364517182838,50821.5901581049
223590,ET2023A3050809,222751,Ethiopia,Somali,Afder,Raso,0.2779523659847128,0.23272805963757276,9734.725713882595
223470,ET2023A3041812,222739,Ethiopia,Oromia,Kelem,Sedi Chenka,2.0175965253014305,2.412697721014528,71271.59725627303
223935,ET2023A3192807,222794,Ethiopia,Central Ethiopia,Mareko,Mareko,2.5166271661573263,2.016179479933291,89224.49954894185
223908,ET2023A3192005,222789,Ethiopia,Central Ethiopia,Silltie,Dalocha,2.985531881899907,4.078986224742536,106183.42691165209
223175,ET2023A3040113,222722,Ethiopia,Oromia,West Wellega,Gaji,2.6237155401299965,2.4267945437259644,93970.99578529596
223475,ET2023A3041905,222740,Ethiopia,Oromia,Horo Guduru,Abay Chomen,0.9490679004970722,1.6797610351821144,24759.28338816762
223174,ET2023A3040112,222722,Ethiopia,Oromia,West Wellega,Yubdo,1.331365041479707,0.9492958381008175,48557.54579284787
223797,ET2023A3180607,222775,Ethiopia,South Ethiopia,Wolayita,Ofa,3.1961603852048732,2.5886716800975504,116832.44672077894
223348,ET2023A3041001,222731,Ethiopia,Oromia,East Hararge,Kombolcha,4.7108912177092455,4.312132964014836,174142.80475383997
222985,ET2023A3030401,222711,Ethiopia,Amhara,South Wollo,Argoba,1.2736414965010359,1.0790871198949994,47817.59634463489
223367,ET2023A3041020,222731,Ethiopia,Oromia,East Hararge,Mekanisa Oromo,0.5149358964319247,0.8692941681316609,19239.549898386
223325,ET2023A3040824,222729,Ethiopia,Oromia,Arsi,Inkolo Wabe,2.18868667215058,1.4037454918343089,82128.27868577838
223275,ET2023A3040611,222727,Ethiopia,Oromia,North Shewa (OR),Bereh,0.5642383580790944,0.2425785443322107,21228.903984367847
223264,ET2023A3040597,222726,Ethiopia,Oromia,West Shewa,Liban Jawi,1.4694743334808387,0.9908906082877691,55309.544437885284
223901,ET2023A3191402,222788,Ethiopia,Central Ethiopia,Alaba,Wera,3.6349708148262265,2.5837092664048247,136613.10813361406
222829,ET2023A3010219,222696,Ethiopia,Tigray,Central Tigray,Emba Sieneti,1.308489363340394,0.929549934167073,50539.093169659376
223794,ET2023A3180604,222775,Ethiopia,South Ethiopia,Wolayita,Humbo,2.784883903525158,1.9349423382166606,105978.75694864988
223919,ET2023A3192506,222791,Ethiopia,Central Ethiopia,East Gurage,Meskan,3.290939782917304,2.7441099978222745,128636.25423467159
222816,ET2023A3010206,222696,Ethiopia,Tigray,Central Tigray,Tahtay Mayechew,2.3083220729808756,3.1203574765676607,92662.97297567129
223872,ET2023A3190103,222786,Ethiopia,Central Ethiopia,Gurage,Ezha,2.3220820971955836,1.661597094236821,91780.29489165545
223882,ET2023A3190120,222786,Ethiopia,Central Ethiopia,Gurage,Enor Ener,2.3019991028510116,1.5874650706902622,90816.16660657525
