index,id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,values,count
1109.0,223905.0,ET2023A3192002,222789.0,Ethiopia,Central Ethiopia,Silltie,Silti,13,1886
1109.0,223905.0,ET2023A3192002,222789.0,Ethiopia,Central Ethiopia,Silltie,Silti,255,4645818
895.0,223691.0,ET2023A3160008,222767.0,Ethiopia,Sidama,Sidama,Bensa,1,164
895.0,223691.0,ET2023A3160008,222767.0,Ethiopia,Sidama,Sidama,Bensa,2,2931
895.0,223691.0,ET2023A3160008,222767.0,Ethiopia,Sidama,Sidama,Bensa,3,54371
895.0,223691.0,ET2023A3160008,222767.0,Ethiopia,Sidama,Sidama,Bensa,4,3
895.0,223691.0,ET2023A3160008,222767.0,Ethiopia,Sidama,Sidama,Bensa,11,50307
895.0,223691.0,ET2023A3160008,222767.0,Ethiopia,Sidama,Sidama,Bensa,12,247
895.0,223691.0,ET2023A3160008,222767.0,Ethiopia,Sidama,Sidama,Bensa,13,413
895.0,223691.0,ET2023A3160008,222767.0,Ethiopia,Sidama,Sidama,Bensa,255,4090401
1086.0,223882.0,ET2023A3190120,222786.0,Ethiopia,Central Ethiopia,Gurage,Enor Ener,1,98
1086.0,223882.0,ET2023A3190120,222786.0,Ethiopia,Central Ethiopia,Gurage,Enor Ener,2,2410
1086.0,223882.0,ET2023A3190120,222786.0,Ethiopia,Central Ethiopia,Gurage,Enor Ener,3,69341
1086.0,223882.0,ET2023A3190120,222786.0,Ethiopia,Central Ethiopia,Gurage,Enor Ener,5,1257
1086.0,223882.0,ET2023A3190120,222786.0,Ethiopia,Central Ethiopia,Gurage,Enor Ener,11,63424
1086.0,223882.0,ET2023A3190120,222786.0,Ethiopia,Central Ethiopia,Gurage,Enor Ener,12,676
1086.0,223882.0,ET2023A3190120,222786.0,Ethiopia,Central Ethiopia,Gurage,Enor Ener,13,283
1086.0,223882.0,ET2023A3190120,222786.0,Ethiopia,Central Ethiopia,Gurage,Enor Ener,255,3124859
1076.0,223872.0,ET2023A3190103,222786.0,Ethiopia,Central Ethiopia,Gurage,Ezha,1,433
1076.0,223872.0,ET2023A3190103,222786.0,Ethiopia,Central Ethiopia,Gurage,Ezha,2,5373
1076.0,223872.0,ET2023A3190103,222786.0,Ethiopia,Central Ethiopia,Gurage,Ezha,3,93200
1076.0,223872.0,ET2023A3190103,222786.0,Ethiopia,Central Ethiopia,Gurage,Ezha,5,2123
1076.0,223872.0,ET2023A3190103,222786.0,Ethiopia,Central Ethiopia,Gurage,Ezha,11,86998
1076.0,223872.0,ET2023A3190103,222786.0,Ethiopia,Central Ethiopia,Gurage,Ezha,12,2599
1076.0,223872.0,ET2023A3190103,222786.0,Ethiopia,Central Ethiopia,Gurage,Ezha,13,1850
1076.0,223872.0,ET2023A3190103,222786.0,Ethiopia,Central Ethiopia,Gurage,Ezha,21,31
1076.0,223872.0,ET2023A3190103,222786.0,Ethiopia,Central Ethiopia,Gurage,Ezha,255,7378237
20.0,222816.0,ET2023A3010206,222696.0,Ethiopia,Tigray,Central Tigray,Tahtay Mayechew,1,3281
20.0,222816.0,ET2023A3010206,222696.0,Ethiopia,Tigray,Central Tigray,Tahtay Mayechew,2,22457
20.0,222816.0,ET2023A3010206,222696.0,Ethiopia,Tigray,Central Tigray,Tahtay Mayechew,3,35978
20.0,222816.0,ET2023A3010206,222696.0,Ethiopia,Tigray,Central Tigray,Tahtay Mayechew,5,373
20.0,222816.0,ET2023A3010206,222696.0,Ethiopia,Tigray,Central Tigray,Tahtay Mayechew,11,49507
20.0,222816.0,ET2023A3010206,222696.0,Ethiopia,Tigray,Central Tigray,Tahtay Mayechew,12,620
20.0,222816.0,ET2023A3010206,222696.0,Ethiopia,Tigray,Central Tigray,Tahtay Mayechew,13,2500
20.0,222816.0,ET2023A3010206,222696.0,Ethiopia,Tigray,Central Tigray,Tahtay Mayechew,21,23
20.0,222816.0,ET2023A3010206,222696.0,Ethiopia,Tigray,Central Tigray,Tahtay Mayechew,255,3067962
1123.0,223919.0,ET2023A3192506,222791.0,Ethiopia,Central Ethiopia,East Gurage,Meskan,1,97
1123.0,223919.0,ET2023A3192506,222791.0,Ethiopia,Central Ethiopia,East Gurage,Meskan,2,7441
1123.0,223919.0,ET2023A3192506,222791.0,Ethiopia,Central Ethiopia,East Gurage,Meskan,3,154724
1123.0,223919.0,ET2023A3192506,222791.0,Ethiopia,Central Ethiopia,East Gurage,Meskan,4,9
1123.0,223919.0,ET2023A3192506,222791.0,Ethiopia,Central Ethiopia,East Gurage,Meskan,5,1382
1123.0,223919.0,ET2023A3192506,222791.0,Ethiopia,Central Ethiopia,East Gurage,Meskan,11,123464
1123.0,223919.0,ET2023A3192506,222791.0,Ethiopia,Central Ethiopia,East Gurage,Meskan,12,5909
1123.0,223919.0,ET2023A3192506,222791.0,Ethiopia,Central Ethiopia,East Gurage,Meskan,13,3819
1123.0,223919.0,ET2023A3192506,222791.0,Ethiopia,Central Ethiopia,East Gurage,Meskan,255,3537711
998.0,223794.0,ET2023A3180604,222775.0,Ethiopia,South Ethiopia,Wolayita,Humbo,1,815
998.0,223794.0,ET2023A3180604,222775.0,Ethiopia,South Ethiopia,Wolayita,Humbo,2,5005
998.0,223794.0,ET2023A3180604,222775.0,Ethiopia,South Ethiopia,Wolayita,Humbo,3,56136
998.0,223794.0,ET2023A3180604,222775.0,Ethiopia,South Ethiopia,Wolayita,Humbo,5,370
998.0,223794.0,ET2023A3180604,222775.0,Ethiopia,South Ethiopia,Wolayita,Humbo,11,52439
998.0,223794.0,ET2023A3180604,222775.0,Ethiopia,South Ethiopia,Wolayita,Humbo,12,250
998.0,223794.0,ET2023A3180604,222775.0,Ethiopia,South Ethiopia,Wolayita,Humbo,13,2
998.0,223794.0,ET2023A3180604,222775.0,Ethiopia,South Ethiopia,Wolayita,Humbo,255,4269604
33.0,222829.0,ET2023A3010219,222696.0,Ethiopia,Tigray,Central Tigray,Emba Sieneti,1,4586
33.0,222829.0,ET2023A3010219,222696.0,Ethiopia,Tigray,Central Tigray,Emba Sieneti,2,30844
33.0,222829.0,ET2023A3010219,222696.0,Ethiopia,Tigray,Central Tigray,Emba Sieneti,3,22154
33.0,222829.0,ET2023A3010219,222696.0,Ethiopia,Tigray,Central Tigray,Emba Sieneti,5,313
33.0,222829.0,ET2023A3010219,222696.0,Ethiopia,Tigray,Central Tigray,Emba Sieneti,11,47786
33.0,222829.0,ET2023A3010219,222696.0,Ethiopia,Tigray,Central Tigray,Emba Sieneti,12,399
33.0,222829.0,ET2023A3010219,222696.0,Ethiopia,Tigray,Central Tigray,Emba Sieneti,13,314
33.0,222829.0,ET2023A3010219,222696.0,Ethiopia,Tigray,Central Tigray,Emba Sieneti,255,3718947
1105.0,223901.0,ET2023A3191402,222788.0,Ethiopia,Central Ethiopia,Alaba,Wera,1,290
1105.0,223901.0,ET2023A3191402,222788.0,Ethiopia,Central Ethiopia,Alaba,Wera,2,23788
1105.0,223901.0,ET2023A3191402,222788.0,Ethiopia,Central Ethiopia,Alaba,Wera,3,86651
1105.0,223901.0,ET2023A3191402,222788.0,Ethiopia,Central Ethiopia,Alaba,Wera,5,257
1105.0,223901.0,ET2023A3191402,222788.0,Ethiopia,Central Ethiopia,Alaba,Wera,11,88465
1105.0,223901.0,ET2023A3191402,222788.0,Ethiopia,Central Ethiopia,Alaba,Wera,12,1520
1105.0,223901.0,ET2023A3191402,222788.0,Ethiopia,Central Ethiopia,Alaba,Wera,13,24
1105.0,223901.0,ET2023A3191402,222788.0,Ethiopia,Central Ethiopia,Alaba,Wera,255,3027213
529.0,223325.0,ET2023A3040824,222729.0,Ethiopia,Oromia,Arsi,Inkolo Wabe,1,1187
529.0,223325.0,ET2023A3040824,222729.0,Ethiopia,Oromia,Arsi,Inkolo Wabe,2,10719
529.0,223325.0,ET2023A3040824,222729.0,Ethiopia,Oromia,Arsi,Inkolo Wabe,3,67584
529.0,223325.0,ET2023A3040824,222729.0,Ethiopia,Oromia,Arsi,Inkolo Wabe,4,1
529.0,223325.0,ET2023A3040824,222729.0,Ethiopia,Oromia,Arsi,Inkolo Wabe,11,60640
529.0,223325.0,ET2023A3040824,222729.0,Ethiopia,Oromia,Arsi,Inkolo Wabe,12,2225
529.0,223325.0,ET2023A3040824,222729.0,Ethiopia,Oromia,Arsi,Inkolo Wabe,13,5604
529.0,223325.0,ET2023A3040824,222729.0,Ethiopia,Oromia,Arsi,Inkolo Wabe,255,2385812
479.0,223275.0,ET2023A3040611,222727.0,Ethiopia,Oromia,North Shewa (OR),Bereh,1,8
479.0,223275.0,ET2023A3040611,222727.0,Ethiopia,Oromia,North Shewa (OR),Bereh,2,4309
479.0,223275.0,ET2023A3040611,222727.0,Ethiopia,Oromia,North Shewa (OR),Bereh,3,32196
479.0,223275.0,ET2023A3040611,222727.0,Ethiopia,Oromia,North Shewa (OR),Bereh,5,80
479.0,223275.0,ET2023A3040611,222727.0,Ethiopia,Oromia,North Shewa (OR),Bereh,11,30884
479.0,223275.0,ET2023A3040611,222727.0,Ethiopia,Oromia,North Shewa (OR),Bereh,255,10838086
468.0,223264.0,ET2023A3040597,222726.0,Ethiopia,Oromia,West Shewa,Liban Jawi,1,150
468.0,223264.0,ET2023A3040597,222726.0,Ethiopia,Oromia,West Shewa,Liban Jawi,2,3349
468.0,223264.0,ET2023A3040597,222726.0,Ethiopia,Oromia,West Shewa,Liban Jawi,3,51394
468.0,223264.0,ET2023A3040597,222726.0,Ethiopia,Oromia,West Shewa,Liban Jawi,5,468
468.0,223264.0,ET2023A3040597,222726.0,Ethiopia,Oromia,West Shewa,Liban Jawi,11,45613
468.0,223264.0,ET2023A3040597,222726.0,Ethiopia,Oromia,West Shewa,Liban Jawi,12,1736
468.0,223264.0,ET2023A3040597,222726.0,Ethiopia,Oromia,West Shewa,Liban Jawi,13,981
468.0,223264.0,ET2023A3040597,222726.0,Ethiopia,Oromia,West Shewa,Liban Jawi,255,4549706
189.0,222985.0,ET2023A3030401,222711.0,Ethiopia,Amhara,South Wollo,Argoba,1,692
189.0,222985.0,ET2023A3030401,222711.0,Ethiopia,Amhara,South Wollo,Argoba,2,7750
189.0,222985.0,ET2023A3030401,222711.0,Ethiopia,Amhara,South Wollo,Argoba,3,28371
189.0,222985.0,ET2023A3030401,222711.0,Ethiopia,Amhara,South Wollo,Argoba,11,30264
189.0,222985.0,ET2023A3030401,222711.0,Ethiopia,Amhara,South Wollo,Argoba,255,3512440
571.0,223367.0,ET2023A3041020,222731.0,Ethiopia,Oromia,East Hararge,Mekanisa Oromo,1,3223
571.0,223367.0,ET2023A3041020,222731.0,Ethiopia,Oromia,East Hararge,Mekanisa Oromo,2,11453
571.0,223367.0,ET2023A3041020,222731.0,Ethiopia,Oromia,East Hararge,Mekanisa Oromo,3,2792
571.0,223367.0,ET2023A3041020,222731.0,Ethiopia,Oromia,East Hararge,Mekanisa Oromo,5,5
571.0,223367.0,ET2023A3041020,222731.0,Ethiopia,Oromia,East Hararge,Mekanisa Oromo,11,12750
571.0,223367.0,ET2023A3041020,222731.0,Ethiopia,Oromia,East Hararge,Mekanisa Oromo,12,391
571.0,223367.0,ET2023A3041020,222731.0,Ethiopia,Oromia,East Hararge,Mekanisa Oromo,13,126
571.0,223367.0,ET2023A3041020,222731.0,Ethiopia,Oromia,East Hararge,Mekanisa Oromo,255,3736813
552.0,223348.0,ET2023A3041001,222731.0,Ethiopia,Oromia,East Hararge,Kombolcha,1,4963
552.0,223348.0,ET2023A3041001,222731.0,Ethiopia,Oromia,East Hararge,Kombolcha,2,58128
552.0,223348.0,ET2023A3041001,222731.0,Ethiopia,Oromia,East Hararge,Kombolcha,3,101882
552.0,223348.0,ET2023A3041001,222731.0,Ethiopia,Oromia,East Hararge,Kombolcha,5,2385
552.0,223348.0,ET2023A3041001,222731.0,Ethiopia,Oromia,East Hararge,Kombolcha,11,161891
552.0,223348.0,ET2023A3041001,222731.0,Ethiopia,Oromia,East Hararge,Kombolcha,12,10117
552.0,223348.0,ET2023A3041001,222731.0,Ethiopia,Oromia,East Hararge,Kombolcha,13,6546
552.0,223348.0,ET2023A3041001,222731.0,Ethiopia,Oromia,East Hararge,Kombolcha,21,166
552.0,223348.0,ET2023A3041001,222731.0,Ethiopia,Oromia,East Hararge,Kombolcha,255,3423620
1001.0,223797.0,ET2023A3180607,222775.0,Ethiopia,South Ethiopia,Wolayita,Ofa,1,255
1001.0,223797.0,ET2023A3180607,222775.0,Ethiopia,South Ethiopia,Wolayita,Ofa,2,3886
1001.0,223797.0,ET2023A3180607,222775.0,Ethiopia,South Ethiopia,Wolayita,Ofa,3,66500
1001.0,223797.0,ET2023A3180607,222775.0,Ethiopia,South Ethiopia,Wolayita,Ofa,5,649
1001.0,223797.0,ET2023A3180607,222775.0,Ethiopia,South Ethiopia,Wolayita,Ofa,11,60384
1001.0,223797.0,ET2023A3180607,222775.0,Ethiopia,South Ethiopia,Wolayita,Ofa,255,2791986
378.0,223174.0,ET2023A3040112,222722.0,Ethiopia,Oromia,West Wellega,Yubdo,1,18
378.0,223174.0,ET2023A3040112,222722.0,Ethiopia,Oromia,West Wellega,Yubdo,2,1728
378.0,223174.0,ET2023A3040112,222722.0,Ethiopia,Oromia,West Wellega,Yubdo,3,27761
378.0,223174.0,ET2023A3040112,222722.0,Ethiopia,Oromia,West Wellega,Yubdo,5,724
378.0,223174.0,ET2023A3040112,222722.0,Ethiopia,Oromia,West Wellega,Yubdo,11,25111
378.0,223174.0,ET2023A3040112,222722.0,Ethiopia,Oromia,West Wellega,Yubdo,12,359
378.0,223174.0,ET2023A3040112,222722.0,Ethiopia,Oromia,West Wellega,Yubdo,13,272
378.0,223174.0,ET2023A3040112,222722.0,Ethiopia,Oromia,West Wellega,Yubdo,255,3201094
379.0,223175.0,ET2023A3040113,222722.0,Ethiopia,Oromia,West Wellega,Gaji,1,89
379.0,223175.0,ET2023A3040113,222722.0,Ethiopia,Oromia,West Wellega,Gaji,2,2119
379.0,223175.0,ET2023A3040113,222722.0,Ethiopia,Oromia,West Wellega,Gaji,3,43533
379.0,223175.0,ET2023A3040113,222722.0,Ethiopia,Oromia,West Wellega,Gaji,5,794
379.0,223175.0,ET2023A3040113,222722.0,Ethiopia,Oromia,West Wellega,Gaji,11,39386
379.0,223175.0,ET2023A3040113,222722.0,Ethiopia,Oromia,West Wellega,Gaji,12,355
379.0,223175.0,ET2023A3040113,222722.0,Ethiopia,Oromia,West Wellega,Gaji,13,392
379.0,223175.0,ET2023A3040113,222722.0,Ethiopia,Oromia,West Wellega,Gaji,255,2379712
679.0,223475.0,ET2023A3041905,222740.0,Ethiopia,Oromia,Horo Guduru,Abay Chomen,1,395
679.0,223475.0,ET2023A3041905,222740.0,Ethiopia,Oromia,Horo Guduru,Abay Chomen,2,4040
679.0,223475.0,ET2023A3041905,222740.0,Ethiopia,Oromia,Horo Guduru,Abay Chomen,3,26627
679.0,223475.0,ET2023A3041905,222740.0,Ethiopia,Oromia,Horo Guduru,Abay Chomen,5,1136
679.0,223475.0,ET2023A3041905,222740.0,Ethiopia,Oromia,Horo Guduru,Abay Chomen,11,23556
679.0,223475.0,ET2023A3041905,222740.0,Ethiopia,Oromia,Horo Guduru,Abay Chomen,12,1361
679.0,223475.0,ET2023A3041905,222740.0,Ethiopia,Oromia,Horo Guduru,Abay Chomen,13,3494
679.0,223475.0,ET2023A3041905,222740.0,Ethiopia,Oromia,Horo Guduru,Abay Chomen,255,3329102
1112.0,223908.0,ET2023A3192005,222789.0,Ethiopia,Central Ethiopia,Silltie,Dalocha,1,975
1112.0,223908.0,ET2023A3192005,222789.0,Ethiopia,Central Ethiopia,Silltie,Dalocha,2,22046
1112.0,223908.0,ET2023A3192005,222789.0,Ethiopia,Central Ethiopia,Silltie,Dalocha,3,103627
1112.0,223908.0,ET2023A3192005,222789.0,Ethiopia,Central Ethiopia,Silltie,Dalocha,11,96365
1112.0,223908.0,ET2023A3192005,222789.0,Ethiopia,Central Ethiopia,Silltie,Dalocha,12,3115
1112.0,223908.0,ET2023A3192005,222789.0,Ethiopia,Central Ethiopia,Silltie,Dalocha,13,2243
1112.0,223908.0,ET2023A3192005,222789.0,Ethiopia,Central Ethiopia,Silltie,Dalocha,255,3208025
1139.0,223935.0,ET2023A3192807,222794.0,Ethiopia,Central Ethiopia,Mareko,Mareko,1,1125
1139.0,223935.0,ET2023A3192807,222794.0,Ethiopia,Central Ethiopia,Mareko,Mareko,2,12226
1139.0,223935.0,ET2023A3192807,222794.0,Ethiopia,Central Ethiopia,Mareko,Mareko,3,90168
1139.0,223935.0,ET2023A3192807,222794.0,Ethiopia,Central Ethiopia,Mareko,Mareko,5,374
1139.0,223935.0,ET2023A3192807,222794.0,Ethiopia,Central Ethiopia,Mareko,Mareko,11,76884
1139.0,223935.0,ET2023A3192807,222794.0,Ethiopia,Central Ethiopia,Mareko,Mareko,12,3862
1139.0,223935.0,ET2023A3192807,222794.0,Ethiopia,Central Ethiopia,Mareko,Mareko,13,1212
1139.0,223935.0,ET2023A3192807,222794.0,Ethiopia,Central Ethiopia,Mareko,Mareko,255,2489732
674.0,223470.0,ET2023A3041812,222739.0,Ethiopia,Oromia,Kelem,Sedi Chenka,1,68
674.0,223470.0,ET2023A3041812,222739.0,Ethiopia,Oromia,Kelem,Sedi Chenka,2,1682
674.0,223470.0,ET2023A3041812,222739.0,Ethiopia,Oromia,Kelem,Sedi Chenka,3,26608
674.0,223470.0,ET2023A3041812,222739.0,Ethiopia,Oromia,Kelem,Sedi Chenka,5,565
674.0,223470.0,ET2023A3041812,222739.0,Ethiopia,Oromia,Kelem,Sedi Chenka,11,21568
674.0,223470.0,ET2023A3041812,222739.0,Ethiopia,Oromia,Kelem,Sedi Chenka,12,605
674.0,223470.0,ET2023A3041812,222739.0,Ethiopia,Oromia,Kelem,Sedi Chenka,13,216
674.0,223470.0,ET2023A3041812,222739.0,Ethiopia,Oromia,Kelem,Sedi Chenka,255,3724636
794.0,223590.0,ET2023A3050809,222751.0,Ethiopia,Somali,Afder,Raso,1,15585
794.0,223590.0,ET2023A3050809,222751.0,Ethiopia,Somali,Afder,Raso,2,14
794.0,223590.0,ET2023A3050809,222751.0,Ethiopia,Somali,Afder,Raso,5,49
794.0,223590.0,ET2023A3050809,222751.0,Ethiopia,Somali,Afder,Raso,11,7602
794.0,223590.0,ET2023A3050809,222751.0,Ethiopia,Somali,Afder,Raso,12,2489
794.0,223590.0,ET2023A3050809,222751.0,Ethiopia,Somali,Afder,Raso,13,308
794.0,223590.0,ET2023A3050809,222751.0,Ethiopia,Somali,Afder,Raso,255,4708879
620.0,223416.0,ET2023A3041415,222735.0,Ethiopia,Oromia,Gujii,Ana Jila,1,72
620.0,223416.0,ET2023A3041415,222735.0,Ethiopia,Oromia,Gujii,Ana Jila,2,1036
620.0,223416.0,ET2023A3041415,222735.0,Ethiopia,Oromia,Gujii,Ana Jila,3,19960
620.0,223416.0,ET2023A3041415,222735.0,Ethiopia,Oromia,Gujii,Ana Jila,5,440
620.0,223416.0,ET2023A3041415,222735.0,Ethiopia,Oromia,Gujii,Ana Jila,11,17653
620.0,223416.0,ET2023A3041415,222735.0,Ethiopia,Oromia,Gujii,Ana Jila,12,940
620.0,223416.0,ET2023A3041415,222735.0,Ethiopia,Oromia,Gujii,Ana Jila,255,3289182
889.0,223685.0,ET2023A3160002,222767.0,Ethiopia,Sidama,Sidama,Hawassa Zuria,1,1628
889.0,223685.0,ET2023A3160002,222767.0,Ethiopia,Sidama,Sidama,Hawassa Zuria,2,21391
889.0,223685.0,ET2023A3160002,222767.0,Ethiopia,Sidama,Sidama,Hawassa Zuria,3,109865
889.0,223685.0,ET2023A3160002,222767.0,Ethiopia,Sidama,Sidama,Hawassa Zuria,11,105519
889.0,223685.0,ET2023A3160002,222767.0,Ethiopia,Sidama,Sidama,Hawassa Zuria,12,1350
889.0,223685.0,ET2023A3160002,222767.0,Ethiopia,Sidama,Sidama,Hawassa Zuria,13,886
889.0,223685.0,ET2023A3160002,222767.0,Ethiopia,Sidama,Sidama,Hawassa Zuria,255,2223064
306.0,223102.0,ET2023A3030907,222716.0,Ethiopia,Amhara,Awi,Guagusa Shikudad,1,244
306.0,223102.0,ET2023A3030907,222716.0,Ethiopia,Amhara,Awi,Guagusa Shikudad,2,3632
306.0,223102.0,ET2023A3030907,222716.0,Ethiopia,Amhara,Awi,Guagusa Shikudad,3,75490
306.0,223102.0,ET2023A3030907,222716.0,Ethiopia,Amhara,Awi,Guagusa Shikudad,5,1411
306.0,223102.0,ET2023A3030907,222716.0,Ethiopia,Amhara,Awi,Guagusa Shikudad,11,69464
306.0,223102.0,ET2023A3030907,222716.0,Ethiopia,Amhara,Awi,Guagusa Shikudad,12,1712
306.0,223102.0,ET2023A3030907,222716.0,Ethiopia,Amhara,Awi,Guagusa Shikudad,13,367
306.0,223102.0,ET2023A3030907,222716.0,Ethiopia,Amhara,Awi,Guagusa Shikudad,255,2895888
335.0,223131.0,ET2023A3031118,222718.0,Ethiopia,Amhara,Central Gondar,Gonder town,1,22676
335.0,223131.0,ET2023A3031118,222718.0,Ethiopia,Amhara,Central Gondar,Gonder town,2,62152
335.0,223131.0,ET2023A3031118,222718.0,Ethiopia,Amhara,Central Gondar,Gonder town,3,89595
335.0,223131.0,ET2023A3031118,222718.0,Ethiopia,Amhara,Central Gondar,Gonder town,4,25
335.0,223131.0,ET2023A3031118,222718.0,Ethiopia,Amhara,Central Gondar,Gonder town,5,3557
335.0,223131.0,ET2023A3031118,222718.0,Ethiopia,Amhara,Central Gondar,Gonder town,11,67771
335.0,223131.0,ET2023A3031118,222718.0,Ethiopia,Amhara,Central Gondar,Gonder town,12,18699
335.0,223131.0,ET2023A3031118,222718.0,Ethiopia,Amhara,Central Gondar,Gonder town,13,62798
335.0,223131.0,ET2023A3031118,222718.0,Ethiopia,Amhara,Central Gondar,Gonder town,14,4748
335.0,223131.0,ET2023A3031118,222718.0,Ethiopia,Amhara,Central Gondar,Gonder town,22,32
335.0,223131.0,ET2023A3031118,222718.0,Ethiopia,Amhara,Central Gondar,Gonder town,255,2378286
1021.0,223817.0,ET2023A3181006,222776.0,Ethiopia,South Ethiopia,Gamo,Chencha Zuriya,1,81
1021.0,223817.0,ET2023A3181006,222776.0,Ethiopia,South Ethiopia,Gamo,Chencha Zuriya,2,1863
1021.0,223817.0,ET2023A3181006,222776.0,Ethiopia,South Ethiopia,Gamo,Chencha Zuriya,3,77961
1021.0,223817.0,ET2023A3181006,222776.0,Ethiopia,South Ethiopia,Gamo,Chencha Zuriya,5,534
1021.0,223817.0,ET2023A3181006,222776.0,Ethiopia,South Ethiopia,Gamo,Chencha Zuriya,11,64647
1021.0,223817.0,ET2023A3181006,222776.0,Ethiopia,South Ethiopia,Gamo,Chencha Zuriya,12,2196
1021.0,223817.0,ET2023A3181006,222776.0,Ethiopia,South Ethiopia,Gamo,Chencha Zuriya,13,210
1021.0,223817.0,ET2023A3181006,222776.0,Ethiopia,South Ethiopia,Gamo,Chencha Zuriya,255,2478583
387.0,223183.0,ET2023A3040197,222722.0,Ethiopia,Oromia,West Wellega,Leta Sibu,1,82
387.0,223183.0,ET2023A3040197,222722.0,Ethiopia,Oromia,West Wellega,Leta Sibu,2,3861
387.0,223183.0,ET2023A3040197,222722.0,Ethiopia,Oromia,West Wellega,Leta Sibu,3,32715
387.0,223183.0,ET2023A3040197,222722.0,Ethiopia,Oromia,West Wellega,Leta Sibu,5,959
387.0,223183.0,ET2023A3040197,222722.0,Ethiopia,Oromia,West Wellega,Leta Sibu,11,31441
387.0,223183.0,ET2023A3040197,222722.0,Ethiopia,Oromia,West Wellega,Leta Sibu,12,897
387.0,223183.0,ET2023A3040197,222722.0,Ethiopia,Oromia,West Wellega,Leta Sibu,255,3263642
903.0,223699.0,ET2023A3160016,222767.0,Ethiopia,Sidama,Sidama,Aleta Chuko,1,468
903.0,223699.0,ET2023A3160016,222767.0,Ethiopia,Sidama,Sidama,Aleta Chuko,2,11890
903.0,223699.0,ET2023A3160016,222767.0,Ethiopia,Sidama,Sidama,Aleta Chuko,3,110068
903.0,223699.0,ET2023A3160016,222767.0,Ethiopia,Sidama,Sidama,Aleta Chuko,5,1121
903.0,223699.0,ET2023A3160016,222767.0,Ethiopia,Sidama,Sidama,Aleta Chuko,11,100471
903.0,223699.0,ET2023A3160016,222767.0,Ethiopia,Sidama,Sidama,Aleta Chuko,12,1939
903.0,223699.0,ET2023A3160016,222767.0,Ethiopia,Sidama,Sidama,Aleta Chuko,13,214
903.0,223699.0,ET2023A3160016,222767.0,Ethiopia,Sidama,Sidama,Aleta Chuko,255,1681407
995.0,223791.0,ET2023A3180601,222775.0,Ethiopia,South Ethiopia,Wolayita,Boloso Sore,1,287
995.0,223791.0,ET2023A3180601,222775.0,Ethiopia,South Ethiopia,Wolayita,Boloso Sore,2,3436
995.0,223791.0,ET2023A3180601,222775.0,Ethiopia,South Ethiopia,Wolayita,Boloso Sore,3,120777
995.0,223791.0,ET2023A3180601,222775.0,Ethiopia,South Ethiopia,Wolayita,Boloso Sore,5,390
995.0,223791.0,ET2023A3180601,222775.0,Ethiopia,South Ethiopia,Wolayita,Boloso Sore,11,108322
995.0,223791.0,ET2023A3180601,222775.0,Ethiopia,South Ethiopia,Wolayita,Boloso Sore,12,8
995.0,223791.0,ET2023A3180601,222775.0,Ethiopia,South Ethiopia,Wolayita,Boloso Sore,13,10
995.0,223791.0,ET2023A3180601,222775.0,Ethiopia,South Ethiopia,Wolayita,Boloso Sore,255,2346999
891.0,223687.0,ET2023A3160004,222767.0,Ethiopia,Sidama,Sidama,Dale,1,377
891.0,223687.0,ET2023A3160004,222767.0,Ethiopia,Sidama,Sidama,Dale,2,4778
891.0,223687.0,ET2023A3160004,222767.0,Ethiopia,Sidama,Sidama,Dale,3,136050
891.0,223687.0,ET2023A3160004,222767.0,Ethiopia,Sidama,Sidama,Dale,4,2
891.0,223687.0,ET2023A3160004,222767.0,Ethiopia,Sidama,Sidama,Dale,5,706
891.0,223687.0,ET2023A3160004,222767.0,Ethiopia,Sidama,Sidama,Dale,11,117080
891.0,223687.0,ET2023A3160004,222767.0,Ethiopia,Sidama,Sidama,Dale,12,179
891.0,223687.0,ET2023A3160004,222767.0,Ethiopia,Sidama,Sidama,Dale,13,166
891.0,223687.0,ET2023A3160004,222767.0,Ethiopia,Sidama,Sidama,Dale,255,2229074
1023.0,223819.0,ET2023A3181008,222776.0,Ethiopia,South Ethiopia,Gamo,Dita,1,176
1023.0,223819.0,ET2023A3181008,222776.0,Ethiopia,South Ethiopia,Gamo,Dita,2,2636
1023.0,223819.0,ET2023A3181008,222776.0,Ethiopia,South Ethiopia,Gamo,Dita,3,85870
1023.0,223819.0,ET2023A3181008,222776.0,Ethiopia,South Ethiopia,Gamo,Dita,4,1
1023.0,223819.0,ET2023A3181008,222776.0,Ethiopia,South Ethiopia,Gamo,Dita,11,68298
1023.0,223819.0,ET2023A3181008,222776.0,Ethiopia,South Ethiopia,Gamo,Dita,12,3162
1023.0,223819.0,ET2023A3181008,222776.0,Ethiopia,South Ethiopia,Gamo,Dita,13,1051
1023.0,223819.0,ET2023A3181008,222776.0,Ethiopia,South Ethiopia,Gamo,Dita,255,3681332
475.0,223271.0,ET2023A3040607,222727.0,Ethiopia,Oromia,North Shewa (OR),Debre Libanos,1,648
475.0,223271.0,ET2023A3040607,222727.0,Ethiopia,Oromia,North Shewa (OR),Debre Libanos,2,12468
475.0,223271.0,ET2023A3040607,222727.0,Ethiopia,Oromia,North Shewa (OR),Debre Libanos,3,41000
475.0,223271.0,ET2023A3040607,222727.0,Ethiopia,Oromia,North Shewa (OR),Debre Libanos,5,655
