id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,decision_rw,hweatlth_rw,education_rw
223419,ET2023A3041492,222735,Ethiopia,Oromia,Gujii,Adola town,0.3924551997107041,0.22235003943243178,0.47568820409369017
223420,ET2023A3041499,222735,Ethiopia,Oromia,Gujii,Shakiso town,0.3298907972846236,0.10598595442281925,0.4932757734034019
223421,ET2023A3041501,222736,Ethiopia,Oromia,West Gujii,Bule Hora,0.4009684759108125,0.5185690232791255,0.6925610510261623
223422,ET2023A3041502,222736,Ethiopia,Oromia,West Gujii,Kercha,0.43336187035179846,0.4948301989157272,0.6389884715184798
223423,ET2023A3041509,222736,Ethiopia,Oromia,West Gujii,Hambela Wamena,0.4348165193402807,0.5770544928316568,0.6439921478948188
223424,ET2023A3041513,222736,Ethiopia,Oromia,West Gujii,Abaya,0.36002382565497254,0.43676787116308285,0.5991339085041938
223425,ET2023A3041515,222736,Ethiopia,Oromia,West Gujii,Dugda Dawa,0.5347826745264658,0.8087731773773712,0.7854170393692401
223426,ET2023A3041517,222736,Ethiopia,Oromia,West Gujii,Gelana (West Guji),0.403998362278365,0.6516224644570224,0.7173571110254795
223427,ET2023A3041518,222736,Ethiopia,Oromia,West Gujii,Melka Soda,0.5423196071534547,0.8522605216365624,0.8094094628073527
223428,ET2023A3041519,222736,Ethiopia,Oromia,West Gujii,Kercha town,0.4045782011690641,0.29856440417211183,0.6064516713498747
223429,ET2023A3041587,222736,Ethiopia,Oromia,West Gujii,Bule Hora town,0.35955439177298504,0.16088323258362747,0.5436494976880727
223430,ET2023A3041594,222736,Ethiopia,Oromia,West Gujii,Suro Berguda,0.42562957353009584,0.6850593509919187,0.7553255561428206
223431,ET2023A3041596,222736,Ethiopia,Oromia,West Gujii,Birbirsa Kojowa,0.48844165089165237,0.6843504961390834,0.6622293080101304
223432,ET2023A3041603,222737,Ethiopia,Oromia,Buno Bedele,Chora (Buno Bedele),0.2522022988495117,0.22143855957552797,0.5193584408459399
223433,ET2023A3041604,222737,Ethiopia,Oromia,Buno Bedele,Dega,0.2598194236722131,0.34723176651694854,0.6015997775652749
223434,ET2023A3041605,222737,Ethiopia,Oromia,Buno Bedele,Dabo Hana,0.2943443536979907,0.3854842218536574,0.6047421774190632
223435,ET2023A3041606,222737,Ethiopia,Oromia,Buno Bedele,Gechi,0.2783131241506242,0.2705439851729142,0.6032069037921823
223436,ET2023A3041607,222737,Ethiopia,Oromia,Buno Bedele,Borecha,0.29448449948663163,0.31621708935357606,0.7028417641447995
223437,ET2023A3041608,222737,Ethiopia,Oromia,Buno Bedele,Dedesa,0.2935445758626873,0.28764858072048033,0.6284384652922586
223438,ET2023A3041618,222737,Ethiopia,Oromia,Buno Bedele,Meko,0.28095698554212717,0.41148002892729324,0.626502075834346
223439,ET2023A3041621,222737,Ethiopia,Oromia,Buno Bedele,Bedele town,0.2357643104789601,0.062215602088798096,0.39739349530575657
223440,ET2023A3041622,222737,Ethiopia,Oromia,Buno Bedele,Bedele Zuria,0.2650917701303081,0.27125320568982175,0.5568388113134725
223441,ET2023A3041623,222737,Ethiopia,Oromia,Buno Bedele,Chwaka,0.31754063048273184,0.3225013165769691,0.5520793086759498
223442,ET2023A3041700,222738,Ethiopia,Oromia,West Arsi,Dodola town,0.3108347363740427,0.14066413939203187,0.5046103531254761
223443,ET2023A3041701,222738,Ethiopia,Oromia,West Arsi,Siraro,0.44464584936187834,0.4508404585606369,0.5729987355598997
223444,ET2023A3041702,222738,Ethiopia,Oromia,West Arsi,Shala,0.4335268752833053,0.466626987854259,0.559983653772553
223445,ET2023A3041703,222738,Ethiopia,Oromia,West Arsi,Arsi Negele,0.40960536141807097,0.4291174049946358,0.5545845513664466
223446,ET2023A3041704,222738,Ethiopia,Oromia,West Arsi,Kofele,0.35809440824725475,0.4669350113187683,0.5194628404540202
223447,ET2023A3041705,222738,Ethiopia,Oromia,West Arsi,Kore,0.3429812797789397,0.4794823827850581,0.5336512028498837
223448,ET2023A3041706,222738,Ethiopia,Oromia,West Arsi,Gedeb Asasa,0.31446153859376175,0.39716658524421705,0.6006316275061697
223449,ET2023A3041707,222738,Ethiopia,Oromia,West Arsi,Dodola,0.35213404476783006,0.5667287895807379,0.6521375098782474
223450,ET2023A3041708,222738,Ethiopia,Oromia,West Arsi,Kokosa,0.337137945269545,0.5057246686225617,0.6242444679157546
223451,ET2023A3041709,222738,Ethiopia,Oromia,West Arsi,Nenesebo,0.3637049009930202,0.5636517961284138,0.6248891400343167
223452,ET2023A3041710,222738,Ethiopia,Oromia,West Arsi,Adaba,0.31166031605034716,0.5206884215782244,0.6727393158155962
223453,ET2023A3041711,222738,Ethiopia,Oromia,West Arsi,Shashemene town,0.36015265544183284,0.1351221284998648,0.2926687420952469
223454,ET2023A3041712,222738,Ethiopia,Oromia,West Arsi,Shashemene,0.3990145518256403,0.42333514000681516,0.49718788682205917
223455,ET2023A3041713,222738,Ethiopia,Oromia,West Arsi,Kofele town,0.31752448075517986,0.1618328695351737,0.36525905320291435
223456,ET2023A3041783,222738,Ethiopia,Oromia,West Arsi,Heban Arsi,0.3676247580259892,0.4529434738591696,0.5562229333458594
223457,ET2023A3041797,222738,Ethiopia,Oromia,West Arsi,Wondo,0.4005842270796829,0.5085434081367409,0.4806341196209132
223458,ET2023A3041799,222738,Ethiopia,Oromia,West Arsi,Arsi Negele town,0.41355176249637393,0.1296050095339522,0.33878111254626014
223459,ET2023A3041801,222739,Ethiopia,Oromia,Kelem,Hawa Galan,0.28008429913003063,0.289639558673507,0.442336543759143
223460,ET2023A3041802,222739,Ethiopia,Oromia,Kelem,Yama Logi Welel,0.30166723231052245,0.34731497682404805,0.45741217521625777
223461,ET2023A3041803,222739,Ethiopia,Oromia,Kelem,Dale Wabera,0.2676275780516653,0.2929663877600919,0.48376543100853847
223462,ET2023A3041804,222739,Ethiopia,Oromia,Kelem,Gawo Kebe,0.3109007958021424,0.5792307786535433,0.6558928752672465
223463,ET2023A3041805,222739,Ethiopia,Oromia,Kelem,Sayo,0.2828211268973651,0.2691926911986558,0.31572301093839533
223464,ET2023A3041806,222739,Ethiopia,Oromia,Kelem,Denbi Dollo town,0.2567455839352102,0.08479128338742012,0.1776850912838655
223465,ET2023A3041807,222739,Ethiopia,Oromia,Kelem,Anfilo,0.2940974904773442,0.2631835917522827,0.2826802762002419
223466,ET2023A3041808,222739,Ethiopia,Oromia,Kelem,Dale Sadi,0.27944661145373567,0.27073394736588097,0.45515209078321117
223467,ET2023A3041809,222739,Ethiopia,Oromia,Kelem,Gidami,0.28809302383426744,0.2549743132791545,0.4730508389416542
223468,ET2023A3041810,222739,Ethiopia,Oromia,Kelem,Jimma Horo,0.2958687939487978,0.30853338124853613,0.5245605770283512
223469,ET2023A3041811,222739,Ethiopia,Oromia,Kelem,Lalo Kile,0.2730533881473808,0.1977829751555626,0.47245060544541334
223470,ET2023A3041812,222739,Ethiopia,Oromia,Kelem,Sedi Chenka,0.26683162828349044,0.2586675037051404,0.4373849611379652
223471,ET2023A3041901,222740,Ethiopia,Oromia,Horo Guduru,Horo,0.2779644525495309,0.2728651709240355,0.6348220653126035
223472,ET2023A3041902,222740,Ethiopia,Oromia,Horo Guduru,Shambu town,0.24738858087732618,0.048696192792518404,0.4840273444047135
223473,ET2023A3041903,222740,Ethiopia,Oromia,Horo Guduru,Guduru,0.2662355740708595,0.36264628626484674,0.7245845820271508
223474,ET2023A3041904,222740,Ethiopia,Oromia,Horo Guduru,Ababo,0.28887665028104,0.3518724107269668,0.7007837147231729
223475,ET2023A3041905,222740,Ethiopia,Oromia,Horo Guduru,Abay Chomen,0.2767484730591718,0.2032901612222404,0.6326508352187754
223476,ET2023A3041906,222740,Ethiopia,Oromia,Horo Guduru,Jimma Genete,0.2801691923268252,0.24365885889724412,0.6257154238909014
223477,ET2023A3041907,222740,Ethiopia,Oromia,Horo Guduru,Jimma Rare,0.2858979479885851,0.2109445591897029,0.6450706388029287
223478,ET2023A3041908,222740,Ethiopia,Oromia,Horo Guduru,Jarte Jardega,0.2880420627173888,0.4437992113440631,0.7430105953437307
223479,ET2023A3041909,222740,Ethiopia,Oromia,Horo Guduru,Amuru,0.29985665192538036,0.4279254431455781,0.7492562565399244
223480,ET2023A3041910,222740,Ethiopia,Oromia,Horo Guduru,Abe Dongoro,0.31117755874272496,0.46650840480055333,0.7215066877097015
223481,ET2023A3041911,222740,Ethiopia,Oromia,Horo Guduru,Choman Guduru,0.25972891585540414,0.33979329780627654,0.726011890151114
223482,ET2023A3041912,222740,Ethiopia,Oromia,Horo Guduru,Horo Buluk,0.2659422005836394,0.31891668146154234,0.6822029331095779
223483,ET2023A3041913,222740,Ethiopia,Oromia,Horo Guduru,Sulula Finca'a,0.28293539757960456,0.23916819420905053,0.6692730340354857
223484,ET2023A3042101,222741,Ethiopia,Oromia,East Bale,Gololcha Bale,0.41871165394959137,0.6000801277059632,0.5907027139162349
223485,ET2023A3042102,222741,Ethiopia,Oromia,East Bale,Lege Hida,0.35932902399030425,0.7656152372757896,0.7826902674067926
223486,ET2023A3042103,222741,Ethiopia,Oromia,East Bale,Ginir,0.3580731200699412,0.5096186637295951,0.5350910927735459
223487,ET2023A3042104,222741,Ethiopia,Oromia,East Bale,Rayitu,0.42478328734148485,0.7071934014863176,0.7745304591312668
223488,ET2023A3042105,222741,Ethiopia,Oromia,East Bale,Seweyna,0.40963236642489,0.8208090612749822,0.8213351252577541
223489,ET2023A3042106,222741,Ethiopia,Oromia,East Bale,Dawe Ketchen,0.32109608925259636,0.6829717549547472,0.7916150720361907
223490,ET2023A3042107,222741,Ethiopia,Oromia,East Bale,Ginir town,0.30276855725176244,0.17770904664288026,0.39843643219917313
223491,ET2023A3042201,222742,Ethiopia,Oromia,East Borena,Oborso,0.4378024371433509,0.7779174735658705,0.7369050105250987
223492,ET2023A3042202,222742,Ethiopia,Oromia,East Borena,Meda Welabu,0.4549554312162864,0.753180251652275,0.7241472429612528
223493,ET2023A3042203,222742,Ethiopia,Oromia,East Borena,Gora Dola,0.45705921605326916,0.7538074034400054,0.7066964951679726
223494,ET2023A3042207,222742,Ethiopia,Oromia,East Borena,Liben,0.4453848764719026,0.6877370098847059,0.6962022975430884
223495,ET2023A3042208,222742,Ethiopia,Oromia,East Borena,Arero,0.6072737131656232,0.898153294695738,0.842076459656289
223496,ET2023A3042214,222742,Ethiopia,Oromia,East Borena,Negele town,0.3485433686737486,0.10803515138205487,0.46197248712332656
223497,ET2023A3042220,222742,Ethiopia,Oromia,East Borena,Dhas,0.522601338682634,0.9070985209707046,0.8900989875238526
223498,ET2023A3042297,222742,Ethiopia,Oromia,East Borena,Gumi Idalo,0.4914746190990526,0.8873489056820744,0.8024047322555528
223499,ET2023A3042298,222742,Ethiopia,Oromia,East Borena,Wachile,0.5336938826502504,0.9139711587880578,0.8855636311127187
223500,ET2023A3042301,222743,Ethiopia,Oromia,Shager City,Burayu,0.21734860188186883,0.016136375531906458,0.31234710125443593
223501,ET2023A3042302,222743,Ethiopia,Oromia,Shager City,Eka Tafo,0.21335636059318752,0.058778830561211984,0.43749057966467747
223502,ET2023A3042303,222743,Ethiopia,Oromia,Shager City,Furi,0.22650367714957817,0.01945332222894812,0.25727668378705937
223503,ET2023A3042304,222743,Ethiopia,Oromia,Shager City,Galan,0.25861897734583117,0.05179568751116205,0.30453815390856614
223504,ET2023A3042305,222743,Ethiopia,Oromia,Shager City,Galan Gudo,0.2452199643027917,0.05709698826863441,0.28143972294478853
223505,ET2023A3042306,222743,Ethiopia,Oromia,Shager City,Gefersa Guje,0.24661598407365934,0.12626258154901454,0.47407786372361777
223506,ET2023A3042307,222743,Ethiopia,Oromia,Shager City,Koye,0.2767127817677396,0.17186865266754106,0.4478116461807865
223507,ET2023A3042308,222743,Ethiopia,Oromia,Shager City,Kura Jida,0.22375069226495733,0.15542245815879044,0.513803149675987
223508,ET2023A3042309,222743,Ethiopia,Oromia,Shager City,Mana Abichu,0.23613038364591832,0.08682170855198434,0.434751007167912
223509,ET2023A3042310,222743,Ethiopia,Oromia,Shager City,Melka Nonno,0.23855385177098376,0.0291726831226097,0.3763952817723205
223510,ET2023A3042311,222743,Ethiopia,Oromia,Shager City,Sebeta,0.2518694303900041,0.053416279034989335,0.3026403275215997
223511,ET2023A3042313,222743,Ethiopia,Oromia,Shager City,Sululta (Shager City),0.22636710581198763,0.11669543748938324,0.47160982984393246
223512,ET2023A3050101,222744,Ethiopia,Somali,Sitti,Ayisha,0.27490761646641987,0.8589373238953483,0.8950568448951164
223513,ET2023A3050102,222744,Ethiopia,Somali,Sitti,Dembel,0.2331862615872313,0.8240906913447631,0.9296105145379157
223514,ET2023A3050103,222744,Ethiopia,Somali,Sitti,Shinile,0.29521316228273037,0.835041691902479,0.8402831436107285
223515,ET2023A3050104,222744,Ethiopia,Somali,Sitti,Erer (SM),0.25557259689668704,0.6867310191708736,0.7533885412925452
223516,ET2023A3050105,222744,Ethiopia,Somali,Sitti,Afdem,0.2998734153894327,0.9202808939343388,0.9093260601518367
223517,ET2023A3050106,222744,Ethiopia,Somali,Sitti,Hadhagala,0.2796473059938275,0.931644631590704,0.9737979094153787
223518,ET2023A3050107,222744,Ethiopia,Somali,Sitti,Miesso,0.2807494026558484,0.7840456795371508,0.798418215246197
223519,ET2023A3050198,222744,Ethiopia,Somali,Sitti,Gota-Biki,0.2803697725623683,0.697328631891071,0.7712010439059569
223520,ET2023A3050199,222744,Ethiopia,Somali,Sitti,Gablalu,0.28949073009541065,0.9999999997813984,0.9999890179764861
223521,ET2023A3050202,222745,Ethiopia,Somali,Fafan,Gursum (SM),0.2443682021656402,0.633909130047783,0.8581849130419216
223522,ET2023A3050203,222745,Ethiopia,Somali,Fafan,Babile (SM),0.3414283330942294,0.8407981461922065,0.8274505516332757
223523,ET2023A3050204,222745,Ethiopia,Somali,Fafan,Shabeeley,0.36150400911112945,0.93178573543502,0.9659773031309057
223524,ET2023A3050205,222745,Ethiopia,Somali,Fafan,Aw-Bare,0.27406873366633594,0.8090107225906742,0.9261846322765485
223525,ET2023A3050206,222745,Ethiopia,Somali,Fafan,Kebribeyah,0.29146615705765855,0.8861174543217837,0.9482579119438969
223526,ET2023A3050207,222745,Ethiopia,Somali,Fafan,Harshin,0.2485067105013485,0.969734037337369,0.985313668308601
223527,ET2023A3050283,222745,Ethiopia,Somali,Fafan,Tuliguled,0.2652994998540632,0.7745476244877644,0.9019310362390602
223528,ET2023A3050290,222745,Ethiopia,Somali,Fafan,Goljano,0.3178685433506009,0.9961575075145619,0.9861252802689037
223529,ET2023A3050293,222745,Ethiopia,Somali,Fafan,Jigjiga town,0.23817777816404842,0.17325948279749306,0.6608261123867648
223530,ET2023A3050295,222745,Ethiopia,Somali,Fafan,Wajale town,0.2106006716716012,0.3502712748754463,0.820025843751769
223531,ET2023A3050296,222745,Ethiopia,Somali,Fafan,Kebribayah town,0.21680286557951756,0.3111212578494685,0.8495944654772712
223532,ET2023A3050297,222745,Ethiopia,Somali,Fafan,Koran /Mulla,0.22878424765425442,0.999578064610891,0.9972436840161464
223533,ET2023A3050298,222745,Ethiopia,Somali,Fafan,Haroreys,0.31778248687567523,0.9046601208803594,0.9389879173881641
223534,ET2023A3050299,222745,Ethiopia,Somali,Fafan,Harawo,0.21619290061573856,0.7522080733856639,0.9251857740391954
223535,ET2023A3050301,222746,Ethiopia,Somali,Jarar,Degehamedo,0.3626247112078119,0.9110357172665846,0.9230894068133979
223536,ET2023A3050302,222746,Ethiopia,Somali,Jarar,Degehabur,0.2955675555492422,0.8855352059559065,0.9268959159620996
223537,ET2023A3050303,222746,Ethiopia,Somali,Jarar,Aware,0.12230134703228,0.8505895653613882,0.9910846438822685
223538,ET2023A3050304,222746,Ethiopia,Somali,Jarar,Gashamo,0.24821687554704336,0.9449317354535915,0.9622617287996952
223539,ET2023A3050305,222746,Ethiopia,Somali,Jarar,Gunagado,0.31330118857868605,0.9666854276764982,0.9835811155268592
223540,ET2023A3050306,222746,Ethiopia,Somali,Jarar,Bilcil-Bur,0.25494403403464355,0.9823438397886736,0.9852813499638324
223541,ET2023A3050307,222746,Ethiopia,Somali,Jarar,Degahabur town,0.23946812248728053,0.42809230443854523,0.8086931969171723
223542,ET2023A3050382,222746,Ethiopia,Somali,Jarar,Yocale,0.18685086184211078,0.8284282335825978,0.9784313750492563
223543,ET2023A3050392,222746,Ethiopia,Somali,Jarar,Daror,0.24119492269012244,0.9893533138289639,0.9925814821670628
223544,ET2023A3050394,222746,Ethiopia,Somali,Jarar,Burqod,0.3613615657757983,0.903267381868211,0.9099459461773132
223545,ET2023A3050395,222746,Ethiopia,Somali,Jarar,Ararso,0.306409059630266,0.8699219352766346,0.9355771212077612
223546,ET2023A3050399,222746,Ethiopia,Somali,Jarar,Dig,0.11725729355614169,0.871646488815441,0.9944134276370321
223547,ET2023A3050402,222747,Ethiopia,Somali,Erer,Fik,0.3897256612689091,0.8092067960857658,0.8210332272884237
223548,ET2023A3050404,222747,Ethiopia,Somali,Erer,Hamero,0.4520156191196551,0.9202471231454021,0.8864204073035713
223549,ET2023A3050407,222747,Ethiopia,Somali,Erer,Lagahida,0.4107975623130019,0.9761608522302448,0.9601820301088662
223550,ET2023A3050408,222747,Ethiopia,Somali,Erer,Meyumuluka,0.4099257341507681,0.9393241013111522,0.8537267488216648
223551,ET2023A3050409,222747,Ethiopia,Somali,Erer,Salahad,0.6217132255236187,0.9951514347512788,0.9215557738674184
223552,ET2023A3050497,222747,Ethiopia,Somali,Erer,Qubi,0.4206385481731891,0.9995480753359408,0.9848985090622285
223553,ET2023A3050498,222747,Ethiopia,Somali,Erer,Yahob,0.46742967645430233,0.9898273770518249,0.9586920092184931
223554,ET2023A3050499,222747,Ethiopia,Somali,Erer,Wangey,0.4208043202330684,0.9761521269553247,0.9090877696469783
223555,ET2023A3050501,222748,Ethiopia,Somali,Korahe,Shaygosh,0.3509702134418413,0.8517818249349011,0.8709448117738205
223556,ET2023A3050502,222748,Ethiopia,Somali,Korahe,Kebridehar,0.39532290604652404,0.8534089099068742,0.8369607210530184
223557,ET2023A3050503,222748,Ethiopia,Somali,Korahe,Shilabo,0.4571647165740686,0.9559540391985664,0.9545351639287776
223558,ET2023A3050504,222748,Ethiopia,Somali,Korahe,Debeweyin,0.3616939704231461,0.8977514844665414,0.9766075484237116
223559,ET2023A3050586,222748,Ethiopia,Somali,Korahe,Marsin,0.28017781922335605,0.9305460873822742,0.9812901252267088
223560,ET2023A3050592,222748,Ethiopia,Somali,Korahe,Kebridehar town,0.31271028109080273,0.47589542595018774,0.7210484373344441
223561,ET2023A3050595,222748,Ethiopia,Somali,Korahe,Goglo,0.42197890031553176,0.9708818692430837,0.9475321886602733
223562,ET2023A3050596,222748,Ethiopia,Somali,Korahe,Lasdhankayre,0.47889893574018694,0.9514073250046334,0.9130178474523416
223563,ET2023A3050597,222748,Ethiopia,Somali,Korahe,Higloley,0.5465180586200702,0.9900315811194451,0.9815091938329125
223564,ET2023A3050598,222748,Ethiopia,Somali,Korahe,El-Ogaden,0.40965923437033613,0.9817122109027401,0.9564646653138952
223565,ET2023A3050599,222748,Ethiopia,Somali,Korahe,Bodaley,0.3912605586370625,0.9043326016389605,0.9146995782843899
223566,ET2023A3050601,222749,Ethiopia,Somali,Shebelle,East Imi,0.4433981257890186,0.7863902167731178,0.8341570651734561
223567,ET2023A3050602,222749,Ethiopia,Somali,Shebelle,Adadle,0.5145301450267167,0.9068080430077877,0.9192589376204309
223568,ET2023A3050603,222749,Ethiopia,Somali,Shebelle,Danan,0.3920477603695069,0.85128672972934,0.8987373256050062
223569,ET2023A3050604,222749,Ethiopia,Somali,Shebelle,Gode,0.4573768072968351,0.8236431896427661,0.8624865812539778
223570,ET2023A3050605,222749,Ethiopia,Somali,Shebelle,Kelafo,0.41401544962713943,0.7500070733034704,0.8342543048151458
223571,ET2023A3050606,222749,Ethiopia,Somali,Shebelle,Mustahil,0.3828883941996694,0.75802820726424,0.8467305267205206
223572,ET2023A3050607,222749,Ethiopia,Somali,Shebelle,Ferfer,0.43177706157700296,0.8346619634870321,0.8549472751706758
223573,ET2023A3050608,222749,Ethiopia,Somali,Shebelle,Berocano,0.4888289586406721,0.8891172772244709,0.8746456935746282
223574,ET2023A3050696,222749,Ethiopia,Somali,Shebelle,Godey town,0.3729855157951619,0.32563212560723725,0.7353657521357861
223575,ET2023A3050698,222749,Ethiopia,Somali,Shebelle,Elale,0.43752681039000135,0.9735877197689854,0.9842677064115737
223576,ET2023A3050699,222749,Ethiopia,Somali,Shebelle,Aba-Korow,0.41763869944145987,0.8090803816750587,0.8706981163028157
223577,ET2023A3050701,222750,Ethiopia,Somali,Dollo,Danod,0.30818549938498474,0.8838864441349514,0.9302917243593266
223578,ET2023A3050702,222750,Ethiopia,Somali,Dollo,Bokh,0.2907584119767551,0.8452732811088667,0.9389682010553769
223579,ET2023A3050703,222750,Ethiopia,Somali,Dollo,Galadi,0.423162633261824,0.942223009963203,0.9325075004192338
223580,ET2023A3050704,222750,Ethiopia,Somali,Dollo,Warder,0.4498563047938291,0.7781556149109632,0.8476117944861471
223581,ET2023A3050788,222750,Ethiopia,Somali,Dollo,Daratole,0.3290145484248059,0.8815753580489959,0.8761658324056492
223582,ET2023A3050798,222750,Ethiopia,Somali,Dollo,Lehel-Yucub,0.4238753504738419,0.9646590278498476,0.9432494824757758
223583,ET2023A3050799,222750,Ethiopia,Somali,Dollo,Galhamur,0.2569735195603193,0.803953990528302,0.8500168479576315
223584,ET2023A3050802,222751,Ethiopia,Somali,Afder,Charati,0.5913496572589676,0.905758142730834,0.8718446585521605
223585,ET2023A3050804,222751,Ethiopia,Somali,Afder,Elkare /Serer,0.4785202459407531,0.8683630469070247,0.8206110960909537
223586,ET2023A3050805,222751,Ethiopia,Somali,Afder,West Imi,0.48220553618909073,0.828134170045677,0.8867118558392386
223587,ET2023A3050806,222751,Ethiopia,Somali,Afder,Hargele,0.5873387638183593,0.9102701482554145,0.8971017440415323
223588,ET2023A3050807,222751,Ethiopia,Somali,Afder,Barey,0.5760087406938617,0.9113342960553608,0.9010759545528383
223589,ET2023A3050808,222751,Ethiopia,Somali,Afder,Dolobay,0.5398210973244562,0.8669468945541051,0.8720638971531065
223590,ET2023A3050809,222751,Ethiopia,Somali,Afder,Raso,0.49189256965281875,0.6790178397609363,0.794683566382933
223591,ET2023A3050898,222751,Ethiopia,Somali,Afder,Kohle /Qoxle,0.6156858984027187,0.926930691939182,0.8799885842557226
223592,ET2023A3050899,222751,Ethiopia,Somali,Afder,God-God,0.594572398206798,0.9837806709584718,0.9643172763162158
223593,ET2023A3050901,222752,Ethiopia,Somali,Liben,Filtu,0.5828943763163278,0.9162566674907571,0.8464440799176104
223594,ET2023A3050902,222752,Ethiopia,Somali,Liben,Dolo Odo,0.5300237225761119,0.7000861853678338,0.832210797169018
223595,ET2023A3050903,222752,Ethiopia,Somali,Liben,Goro Baqaqsa,0.5389055130242866,0.9278705568424641,0.9292004740042176
223596,ET2023A3050904,222752,Ethiopia,Somali,Liben,Guradamole,0.384268977493973,0.9574245392258502,0.9884088006753202
223597,ET2023A3050991,222752,Ethiopia,Somali,Liben,Deka Suftu,0.5755923130168258,0.8427259724053199,0.7799713539213462
223598,ET2023A3050999,222752,Ethiopia,Somali,Liben,Bokolmayo,0.5085067477676211,0.7843217246869265,0.8724874045566289
223599,ET2023A3051001,222753,Ethiopia,Somali,Nogob,Ayun,0.5366668472622884,0.9527014305019788,0.8792085914312032
223600,ET2023A3051002,222753,Ethiopia,Somali,Nogob,Elwayne,0.4328188301626601,0.9670098730635108,0.9912377711262005
223601,ET2023A3051003,222753,Ethiopia,Somali,Nogob,Garbo,0.2842657833791228,0.9441174760135754,0.992282395597465
223602,ET2023A3051005,222753,Ethiopia,Somali,Nogob,Sagag,0.30027856738790465,0.9223973770357444,0.9816625196735989
223603,ET2023A3051006,222753,Ethiopia,Somali,Nogob,Dihun,0.333724063406691,0.9408418800118699,0.97397623363398
223604,ET2023A3051095,222753,Ethiopia,Somali,Nogob,Horshagah,0.36749586992475375,0.9895102124885613,0.990703851937478
223605,ET2023A3051096,222753,Ethiopia,Somali,Nogob,Hararey,0.3166553328628089,0.99359464385151,0.9971307559634203
223606,ET2023A3051103,222754,Ethiopia,Somali,Daawa,Moyale (SM),0.48835304161342785,0.7558709764144085,0.8086432264507639
223607,ET2023A3051104,222754,Ethiopia,Somali,Daawa,Hudet,0.45720177152660335,0.9001719920326887,0.9258202940075909
223608,ET2023A3051187,222754,Ethiopia,Somali,Daawa,Mubarek,0.33510921426444584,0.8515486875417332,0.974949592079782
223609,ET2023A3051198,222754,Ethiopia,Somali,Daawa,Qada Duma,0.5255851880365059,0.725799047092012,0.8245060881434553
223610,ET2023A3060201,222755,Ethiopia,Benishangul Gumuz,Metekel,Dangura,0.4303056324447318,0.672844438772689,0.7497409215413098
223611,ET2023A3060202,222755,Ethiopia,Benishangul Gumuz,Metekel,Guba,0.5285737215739428,0.6724380356108347,0.6288616511046015
223612,ET2023A3060203,222755,Ethiopia,Benishangul Gumuz,Metekel,Wenbera,0.4403111227811209,0.5690724448071736,0.6714015049189953
223613,ET2023A3060204,222755,Ethiopia,Benishangul Gumuz,Metekel,Madira,0.4217064833932895,0.6657450948666518,0.7373805614703899
223614,ET2023A3060205,222755,Ethiopia,Benishangul Gumuz,Metekel,Debati,0.4203351594514897,0.5936331924356827,0.7221003168486548
223615,ET2023A3060206,222755,Ethiopia,Benishangul Gumuz,Metekel,Pawe,0.3351239402599889,0.37269572623665126,0.6336976362665495
223616,ET2023A3060207,222755,Ethiopia,Benishangul Gumuz,Metekel,Bulen,0.41697104645982125,0.5964411158973357,0.7009549484627335
223617,ET2023A3060208,222755,Ethiopia,Benishangul Gumuz,Metekel,Gilgel Beles town,0.32876839823238946,0.18062505963089562,0.6175525591181596
223618,ET2023A3060301,222756,Ethiopia,Benishangul Gumuz,Asosa,Menge,0.3668996394183882,0.4926540136078561,0.5439232277851128
223619,ET2023A3060302,222756,Ethiopia,Benishangul Gumuz,Asosa,Kurmuk,0.38485250373948565,0.5063085123148882,0.5287724043327019
223620,ET2023A3060304,222756,Ethiopia,Benishangul Gumuz,Asosa,Sherkole,0.37882077316564305,0.6853529451793294,0.6956171627665869
223621,ET2023A3060305,222756,Ethiopia,Benishangul Gumuz,Asosa,Bambasi,0.38041168640688233,0.5779586835387015,0.5816270841123252
223622,ET2023A3060306,222756,Ethiopia,Benishangul Gumuz,Asosa,Bilidigilu,0.39491306937129356,0.5473442946616888,0.5751680638616693
223623,ET2023A3060307,222756,Ethiopia,Benishangul Gumuz,Asosa,Homosha,0.34490885875676214,0.4190464220624117,0.46857822999697046
223624,ET2023A3060308,222756,Ethiopia,Benishangul Gumuz,Asosa,Undulu,0.38398742093050403,0.5025898751047753,0.5234242761030731
223625,ET2023A3060309,222756,Ethiopia,Benishangul Gumuz,Asosa,Assosa town,0.26008828098243847,0.025429891132663293,0.20429308574019178
223626,ET2023A3060310,222756,Ethiopia,Benishangul Gumuz,Asosa,Abrahmo,0.3438994671227323,0.519474032567633,0.5415643257862284
223627,ET2023A3060311,222756,Ethiopia,Benishangul Gumuz,Asosa,Bambasi town,0.3169332034822022,0.19909092776233342,0.4342891788960425
223628,ET2023A3060312,222756,Ethiopia,Benishangul Gumuz,Asosa,Ura,0.3094317707180043,0.2880564452343521,0.42222212846775564
223629,ET2023A3060401,222757,Ethiopia,Benishangul Gumuz,Kemashi,Zayi,0.29796459699230887,0.46917779308180935,0.603034182415801
223630,ET2023A3060402,222757,Ethiopia,Benishangul Gumuz,Kemashi,Sedal,0.43946254745586105,0.6198381029404867,0.6289452859637961
