id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,decision_mean,decision_sd,decision_sum
223236,ET2023A3040490,222725,Ethiopia,Oromia,Jimma,Mancho,0.3413638139197757,0.036219085918632016,305.1792496442795
222837,ET2023A3010305,222697,Ethiopia,Tigray,East Tigray,Hawzen,0.2519735325229624,0.019796970988984246,230.5557822585106
223199,ET2023A3040214,222723,Ethiopia,Oromia,East Wellega,Jimma Arjo,0.27846784441184574,0.02183118016542903,252.5703348815441
223917,ET2023A3192401,222790,Ethiopia,Central Ethiopia,Yem,Yem,0.3491202358193572,0.039638943481596293,315.25557294487953
222926,ET2023A3020404,222705,Ethiopia,Afar,Fanti,Yalo,0.26773985176952453,0.04001138120703117,244.71422451734543
223075,ET2023A3030705,222714,Ethiopia,Amhara,West Gojam,Sekela,0.24596643546017544,0.023195708705341784,224.07542270421982
223478,ET2023A3041908,222740,Ethiopia,Oromia,Horo Guduru,Jarte Jardega,0.28613869472114045,0.028217686835610458,261.24462828040123
223444,ET2023A3041702,222738,Ethiopia,Oromia,West Arsi,Shala,0.4229944417051449,0.060693963134905146,332.05063673853874
222857,ET2023A3010407,222698,Ethiopia,Tigray,South Tigray,Raya Alamata,0.1759478927335956,0.02839757539635277,162.57585288584232
223033,ET2023A3030517,222712,Ethiopia,Amhara,North Shewa (AM),Berehet,0.30221879439973415,0.03163593528702925,276.8324156701565
222944,ET2023A3030119,222708,Ethiopia,Amhara,North Gondar,Telemt,0.33267617252739995,0.04364994859414836,311.05222131311893
222858,ET2023A3010408,222698,Ethiopia,Tigray,South Tigray,Ofla,0.14094825856564627,0.016941430518012026,130.51808743178844
223135,ET2023A3031125,222718,Ethiopia,Amhara,Central Gondar,West Dembiya,0.257296315957932,0.02598299413131717,239.80016647279263
223729,ET2023A3170904,222769,Ethiopia,South West Ethiopia,Keffa,Gimbo,0.29420402604315815,0.023936941434618945,273.02133616805077
223228,ET2023A3040411,222725,Ethiopia,Oromia,Jimma,Omo Nada,0.3021593407716679,0.017774193817586704,278.89307153224945
223726,ET2023A3170901,222769,Ethiopia,South West Ethiopia,Keffa,Saylem,0.31629275333662765,0.031538318280425706,293.2033823430538
223196,ET2023A3040211,222723,Ethiopia,Oromia,East Wellega,Sasiga,0.3021327676626492,0.0297734593165099,277.6600134819746
223430,ET2023A3041594,222736,Ethiopia,Oromia,West Gujii,Suro Berguda,0.4312339955626686,0.047841380437747806,396.30404192209244
223227,ET2023A3040410,222725,Ethiopia,Oromia,Jimma,Dedo,0.3084438762357158,0.024593667347206007,286.8528048992157
222972,ET2023A3030307,222710,Ethiopia,Amhara,North Wollo,Guba Lafto,0.12563946532180248,0.026784692432545682,118.60365526378155
223459,ET2023A3041801,222739,Ethiopia,Oromia,Kelem,Hawa Galan,0.2707925256773382,0.03146114745561234,252.37863393127918
222920,ET2023A3020309,222704,Ethiopia,Afar,Gabi,Borimodaytu,0.2925222314223131,0.05522909404403125,253.32425241172314
223841,ET2023A3181502,222779,Ethiopia,South Ethiopia,Gofa,Denba Gofa,0.3913270577118279,0.03288768147727725,365.4994719028473
223816,ET2023A3181005,222776,Ethiopia,South Ethiopia,Gamo,Mirab Abaya,0.3680738171057633,0.039053874467868004,283.7849129885435
223237,ET2023A3040491,222725,Ethiopia,Oromia,Jimma,Omo Beyam,0.2992314011745321,0.026511557625611377,281.5767485052347
223080,ET2023A3030710,222714,Ethiopia,Amhara,West Gojam,Bure (AM),0.27750082262252507,0.041739156456393936,263.6257814913988
223305,ET2023A3040804,222729,Ethiopia,Oromia,Arsi,Jeju,0.2919197419002387,0.034955242163761044,279.3671929985285
223029,ET2023A3030513,222712,Ethiopia,Amhara,North Shewa (AM),Angolelana Tera,0.23336075308100548,0.020686040896890447,225.19312672317028
223206,ET2023A3040309,222724,Ethiopia,Oromia,Ilubabor,Yayu,0.27253996999934316,0.030744181577997173,261.63837119936943
223060,ET2023A3030612,222713,Ethiopia,Amhara,East Gojam,Awabel,0.23093319602000217,0.01863253359322653,221.69586817920208
222956,ET2023A3030211,222709,Ethiopia,Amhara,South Gondar,Andabet/West Esite,0.2814201874166665,0.036593583238953745,270.7262202948332
223231,ET2023A3040414,222725,Ethiopia,Oromia,Jimma,Shebe Sambo,0.25345199790481254,0.018126514859586697,241.53975400328636
223360,ET2023A3041013,222731,Ethiopia,Oromia,East Hararge,Bedeno,0.23666225746273994,0.030947791080853642,228.1424161940813
223432,ET2023A3041603,222737,Ethiopia,Oromia,Buno Bedele,Chora (Buno Bedele),0.26071680814949505,0.021556438334287092,252.89530390501022
222912,ET2023A3020301,222704,Ethiopia,Afar,Gabi,Amibara,0.41930399571426613,0.06862661577750227,407.56348383426666
223226,ET2023A3040409,222725,Ethiopia,Oromia,Jimma,Seka Chekorsa,0.2877428177974106,0.029722680455996412,279.68601889908314
222951,ET2023A3030206,222709,Ethiopia,Amhara,South Gondar,Tach Gayint,0.20403837184981272,0.022619477363645477,200.36568115651608
223187,ET2023A3040202,222723,Ethiopia,Oromia,East Wellega,Ibantu,0.32282108106440605,0.039193210916925854,316.6874805241823
222971,ET2023A3030305,222710,Ethiopia,Amhara,North Wollo,Wadla,0.13449321284528204,0.03388379139788978,132.87929429113865
223239,ET2023A3040499,222725,Ethiopia,Oromia,Jimma,Nono Benja,0.3239242245459337,0.032833617483851676,317.12181583046913
223077,ET2023A3030707,222714,Ethiopia,Amhara,West Gojam,Dega Damot,0.2268515161683212,0.02849756796722672,225.7172585874796
223533,ET2023A3050298,222745,Ethiopia,Somali,Fafan,Haroreys,0.3175141608159472,0.03834389842577255,313.3864767253399
222798,ET2023A3010104,222695,Ethiopia,Tigray,Northwest Tigray,Tahtay Koraro,0.27424878286506366,0.03465371911532817,274.79728043079376
223834,ET2023A3181205,222777,Ethiopia,South Ethiopia,Alle,Alle,0.408204912623942,0.032604422270245695,401.26542910933495
223232,ET2023A3040415,222725,Ethiopia,Oromia,Jimma,Chora (Jimma),0.3079516054054753,0.026728588952048146,300.56076687574387
223628,ET2023A3060312,222756,Ethiopia,Benishangul Gumuz,Asosa,Ura,0.33085898046632367,0.028895830778574,329.5355445444584
223224,ET2023A3040407,222725,Ethiopia,Oromia,Jimma,Goma,0.25831158679503424,0.02298252277986289,258.56989838182926
223437,ET2023A3041608,222737,Ethiopia,Oromia,Buno Bedele,Dedesa,0.2923566773608701,0.03401719657886546,290.8948939740658
223774,ET2023A3171902,222773,Ethiopia,South West Ethiopia,Konta,Ameya Zuria,0.3373580342978239,0.055401210678688126,337.3580342978239
222927,ET2023A3020405,222705,Ethiopia,Afar,Fanti,Gulina,0.2759593683616414,0.05773949956096628,279.8227995187044
223720,ET2023A3160037,222767,Ethiopia,Sidama,Sidama,Loka Abaya,0.44723235199112216,0.049366845117868915,446.3378872871399
223017,ET2023A3030501,222712,Ethiopia,Amhara,North Shewa (AM),Mida Woremo,0.22807251450841776,0.021139771045800407,228.52865953743458
223473,ET2023A3041903,222740,Ethiopia,Oromia,Horo Guduru,Guduru,0.26346728778568024,0.026641558002554168,257.6710074543953
222991,ET2023A3030407,222711,Ethiopia,Amhara,South Wollo,Kalu,0.19716406040922058,0.045478049014234,198.54420883208513
222871,ET2023A3010507,222699,Ethiopia,Tigray,West Tigray,Awra (TG),0.35638567883488736,0.06193945488754726,366.7208635210991
223639,ET2023A3120104,222759,Ethiopia,Gambela,Nuer,Wantawo,0.4465877632024385,0.06336116957219914,450.60705307126045
223518,ET2023A3050107,222744,Ethiopia,Somali,Sitti,Miesso,0.2937240428750108,0.03950972015552788,301.06714394688606
223178,ET2023A3040116,222722,Ethiopia,Oromia,West Wellega,Begi,0.33830150360651456,0.0422325493935418,350.4803577363491
223302,ET2023A3040801,222729,Ethiopia,Oromia,Arsi,Merti,0.33069557818816975,0.03280414661739711,338.6322720646858
223205,ET2023A3040302,222724,Ethiopia,Oromia,Ilubabor,Alge Sachi,0.2624642011445351,0.025381284122273695,271.12551978230476
222881,ET2023A3010608,222700,Ethiopia,Tigray,Southeast Tigray,Wajirat,0.2879960968821078,0.04934223669266088,302.6838978230953
223165,ET2023A3040103,222722,Ethiopia,Oromia,West Wellega,Gimbi,0.2732794152158631,0.02526643113391715,283.93731240928173
222988,ET2023A3030404,222711,Ethiopia,Amhara,South Wollo,Ambasel,0.13105307558314624,0.019557989578973412,138.12994166463614
223285,ET2023A3040622,222727,Ethiopia,Oromia,North Shewa (OR),Sululta (North Shewa),0.22664669117974964,0.02001086947347443,239.33890588581562
223243,ET2023A3040503,222726,Ethiopia,Oromia,West Shewa,Ambo Zuria,0.258765619226783,0.02220782666637436,270.668837711215
223114,ET2023A3031003,222717,Ethiopia,Amhara,Oromia,Jilye Tumuga,0.2550678939837347,0.033327964431277425,270.116899728775
223272,ET2023A3040608,222727,Ethiopia,Oromia,North Shewa (OR),Wuchale,0.21094188269613362,0.023525813463864755,222.1218024790287
223173,ET2023A3040111,222722,Ethiopia,Oromia,West Wellega,Babo,0.31576421460720583,0.022962610133052147,338.4992380589247
223062,ET2023A3030614,222713,Ethiopia,Amhara,East Gojam,Shebel Bernta,0.21114234868384876,0.021954088082151747,226.13345544040203
223413,ET2023A3041410,222735,Ethiopia,Oromia,Gujii,Girja /Harenfema,0.4701144081885826,0.03817760338990882,500.67184472084045
222959,ET2023A3030214,222709,Ethiopia,Amhara,South Gondar,Sede Muja,0.2792585644444856,0.032503852406028835,302.7162838578224
223350,ET2023A3041003,222731,Ethiopia,Oromia,East Hararge,Gursum (OR),0.25099680290235465,0.10980241803437703,270.0725599229336
223096,ET2023A3030901,222716,Ethiopia,Amhara,Awi,Dangila,0.27448777154498144,0.03178058386519443,299.19167098402977
223244,ET2023A3040504,222726,Ethiopia,Oromia,West Shewa,Mida Kegn,0.2709651785693045,0.02735064814184491,293.72625356912613
222806,ET2023A3010112,222695,Ethiopia,Tigray,Northwest Tigray,Adi Hageray,0.3180990699190426,0.03534187495202496,354.3623638898134
223149,ET2023A3031303,222720,Ethiopia,Amhara,North Gojam,Yilmana Densa,0.2723903924145629,0.03069133519216925,300.17421244084835
223220,ET2023A3040403,222725,Ethiopia,Oromia,Jimma,Sekoru,0.36786416224645874,0.035365209465454434,403.17912182211876
223268,ET2023A3040604,222727,Ethiopia,Oromia,North Shewa (OR),Kuyu,0.22430421469198503,0.020305998534717082,245.38881087303162
223198,ET2023A3040213,222723,Ethiopia,Oromia,East Wellega,Guto Gida,0.30063047794162034,0.023887760363765262,331.29478669166565
223316,ET2023A3040815,222729,Ethiopia,Oromia,Arsi,Degeluna Tijo,0.3174042265145694,0.02899996460973494,348.1924364864826
223053,ET2023A3030605,222713,Ethiopia,Amhara,East Gojam,Enarj Enawga,0.242526628815376,0.024987125746308857,269.20455798506737
223421,ET2023A3041501,222736,Ethiopia,Oromia,West Gujii,Bule Hora,0.43704303982794396,0.07284982019659635,481.6214298903942
223152,ET2023A3031315,222720,Ethiopia,Amhara,North Gojam,Debub Mecha,0.2802548232682603,0.02661017998518603,313.04463759064674
222876,ET2023A3010603,222700,Ethiopia,Tigray,Southeast Tigray,Hintalo,0.2501868156853894,0.03692039066260168,280.9597940146923
222993,ET2023A3030409,222711,Ethiopia,Amhara,South Wollo,Dessie Zuria,0.10188731227290011,0.018725827317720458,113.91001512110233
222848,ET2023A3010316,222697,Ethiopia,Tigray,East Tigray,Agulae,0.25219215699695646,0.03620873339301227,282.9596001505852
223840,ET2023A3181501,222779,Ethiopia,South Ethiopia,Gofa,Melekoza,0.3743814943235914,0.040687085608736136,415.93784019351006
222809,ET2023A3010115,222695,Ethiopia,Tigray,Northwest Tigray,Dima (TG),0.3511214963567089,0.03759534315418028,398.8740198612213
223252,ET2023A3040513,222726,Ethiopia,Oromia,West Shewa,Adda Berga,0.2421869386830857,0.021010027234010725,271.73374520242214
223394,ET2023A3041301,222734,Ethiopia,Oromia,South West Shewa,Ameya,0.30055385128034817,0.026238068356374905,337.8225288391113
222834,ET2023A3010302,222697,Ethiopia,Tigray,East Tigray,Erob,0.3828507833558305,0.09127471503426142,288.6694906502962
223837,ET2023A3181303,222778,Ethiopia,South Ethiopia,Konso,Karat Zuria,0.37105920485469984,0.03105882641718404,413.3599542081356
223728,ET2023A3170903,222769,Ethiopia,South West Ethiopia,Keffa,Gewata,0.3427481921273904,0.030052110833325922,385.9344643354416
223410,ET2023A3041404,222735,Ethiopia,Oromia,Gujii,Wadera,0.48813028083907234,0.06550341584376944,549.1465659439564
222913,ET2023A3020302,222704,Ethiopia,Afar,Gabi,Awash,0.3727766843930398,0.033208181379562135,423.84709015488625
223238,ET2023A3040495,222725,Ethiopia,Oromia,Jimma,Botor Tolay,0.33682913399957815,0.03046518097124351,383.3115544915199
223078,ET2023A3030708,222714,Ethiopia,Amhara,West Gojam,Dembecha,0.26849494572286003,0.028121989743247578,307.1582179069519
223545,ET2023A3050395,222746,Ethiopia,Somali,Jarar,Ararso,0.3148545259138468,0.03272501879620969,360.8232866972685
222939,ET2023A3030102,222708,Ethiopia,Amhara,North Gondar,Beyeda,0.2518787720527583,0.03549129484382997,292.6831331253052
223222,ET2023A3040405,222725,Ethiopia,Oromia,Jimma,Kersa (Jimma),0.2823067297460105,0.02579058047983428,323.52351228892803
222932,ET2023A3020504,222706,Ethiopia,Afar,Khari,Dalefage,0.26356904791078245,0.052042571140694965,305.4765265285969
223830,ET2023A3181019,222776,Ethiopia,South Ethiopia,Gamo,Kucha,0.4092436982342866,0.03444686885635553,474.31344625353813
223581,ET2023A3050788,222750,Ethiopia,Somali,Dollo,Daratole,0.3242328403979285,0.05991148633279216,379.35242326557636
223229,ET2023A3040412,222725,Ethiopia,Oromia,Jimma,Sigmo,0.3359681625788622,0.036479414292489486,394.42662286758423
222994,ET2023A3030410,222711,Ethiopia,Amhara,South Wollo,Legambo,0.10804308700250717,0.017279259743632414,128.46323044598103
222947,ET2023A3030202,222709,Ethiopia,Amhara,South Gondar,Libokemekem,0.2510096717740815,0.025872983981572832,300.96059645712376
223292,ET2023A3040707,222728,Ethiopia,Oromia,East Shewa,Dugda,0.4232673047559311,0.04905377204185113,446.1237392127514
222807,ET2023A3010113,222695,Ethiopia,Tigray,Northwest Tigray,Tsimbla,0.32627284748862123,0.03196368926361785,394.1375997662544
223722,ET2023A3170802,222768,Ethiopia,South West Ethiopia,Sheka,Masha,0.42783559667822885,0.06304978303475157,507.4130176603794
223730,ET2023A3170905,222769,Ethiopia,South West Ethiopia,Keffa,Adiyio,0.2797525940724124,0.023976252084049268,333.18533954024315
223307,ET2023A3040806,222729,Ethiopia,Oromia,Arsi,Ziway Dugda,0.37979727452451534,0.04023693312651836,417.77700197696686
222856,ET2023A3010406,222698,Ethiopia,Tigray,South Tigray,Raya Azebo,0.24302848402249042,0.033389652430216875,296.7377789914608
222996,ET2023A3030412,222711,Ethiopia,Amhara,South Wollo,Borena /Debresina,0.16079780448320483,0.03832998961379785,194.56534342467785
223613,ET2023A3060204,222755,Ethiopia,Benishangul Gumuz,Metekel,Madira,0.4365093936498394,0.06649843166867588,532.9779696464539
223230,ET2023A3040413,222725,Ethiopia,Oromia,Jimma,Setema,0.2765753153379601,0.03033958485484438,335.2092821896076
223090,ET2023A3030804,222715,Ethiopia,Amhara,Wag Himra,Gaz Gibla,0.16851945116706735,0.027361068256811956,208.62708054482937
223373,ET2023A3041109,222732,Ethiopia,Oromia,Bale,Sinana,0.3146838074255931,0.02285432352863712,382.6555098295212
223339,ET2023A3040910,222730,Ethiopia,Oromia,West Hararge,Boke,0.28808186613510245,0.04855530303166457,352.6122041493654
222879,ET2023A3010606,222700,Ethiopia,Tigray,Southeast Tigray,Samre,0.29112477255783814,0.0517995543832868,363.61484092473984
223341,ET2023A3040912,222730,Ethiopia,Oromia,West Hararge,Gemechis,0.2732978817663695,0.0346053079658815,337.5228839814663
223018,ET2023A3030502,222712,Ethiopia,Amhara,North Shewa (AM),Merhabete,0.2157895048779826,0.021655688386491366,267.5789860486984
223733,ET2023A3170908,222769,Ethiopia,South West Ethiopia,Keffa,Decha,0.32906687368884535,0.04150675391331233,404.0941208899021
223194,ET2023A3040209,222723,Ethiopia,Oromia,East Wellega,Sibu Sire,0.3168048989791978,0.029474851185982177,393.7884894311428
222998,ET2023A3030414,222711,Ethiopia,Amhara,South Wollo,Jama,0.16552800929546357,0.024969780594755207,206.91001161932945
222990,ET2023A3030406,222711,Ethiopia,Amhara,South Wollo,Delanta,0.14818666252803955,0.04910210371126984,186.56700812280178
223202,ET2023A3040217,222723,Ethiopia,Oromia,East Wellega,Kiremu,0.30453897326805635,0.03567734155735322,383.11002837121487
223123,ET2023A3031108,222718,Ethiopia,Amhara,Central Gondar,Lay Armacho,0.2698789544356546,0.032511556173595024,342.20651422441006
223052,ET2023A3030604,222713,Ethiopia,Amhara,East Gojam,Enebse Sarmder,0.24249462749013076,0.025896830801908424,305.3007360100746
222891,ET2023A3020103,222702,Ethiopia,Afar,Awusi,Asayita,0.3415406354962845,0.060943678423399546,435.80585089325905
223755,ET2023A3171705,222771,Ethiopia,South West Ethiopia,Dawro,Isara,0.31541147206537573,0.04234394720406398,401.5188039392233
223618,ET2023A3060301,222756,Ethiopia,Benishangul Gumuz,Asosa,Menge,0.406314191084928,0.07511548204611164,520.4884787797928
223318,ET2023A3040817,222729,Ethiopia,Oromia,Arsi,Munessa,0.34971245836932213,0.023445128134459977,447.6319467127323
222969,ET2023A3030303,222710,Ethiopia,Amhara,North Wollo,Gidan,0.12603469238084852,0.022389468637075728,164.4752735570073
222870,ET2023A3010506,222699,Ethiopia,Tigray,West Tigray,Dansha town,0.39937191085173535,0.062355173890946615,519.1834841072559
223735,ET2023A3170910,222769,Ethiopia,South West Ethiopia,Keffa,Bita,0.33003364223986864,0.032855098604782064,422.44306206703186
223209,ET2023A3040312,222724,Ethiopia,Oromia,Ilubabor,Bure (OR),0.2840231996392356,0.038326063107024036,367.5260203331709
222942,ET2023A3030105,222708,Ethiopia,Amhara,North Gondar,Dabat,0.27885747333824407,0.04984514761432077,363.9090027064085
223480,ET2023A3041910,222740,Ethiopia,Oromia,Horo Guduru,Abe Dongoro,0.3129072422183174,0.04478841513477053,407.0923221260309
223151,ET2023A3031313,222720,Ethiopia,Amhara,North Gojam,Debub Achefer,0.28858309912435504,0.038681995140767436,377.4666936546564
223186,ET2023A3040201,222723,Ethiopia,Oromia,East Wellega,Limu (OR),0.3303008585483178,0.039557051135332776,431.04262040555477
222929,ET2023A3020501,222706,Ethiopia,Afar,Khari,Telalek,0.2544416782407253,0.042677596527675284,334.59080688655376
222948,ET2023A3030203,222709,Ethiopia,Amhara,South Gondar,Fogera,0.2514269880633405,0.027201170316671953,330.8779162913561
223519,ET2023A3050198,222744,Ethiopia,Somali,Sitti,Gota-Biki,0.35226594395878835,0.07898817778587232,462.8774503618479
223125,ET2023A3031110,222718,Ethiopia,Amhara,Central Gondar,Gonder Zuria,0.2532375154174222,0.03200280194207107,334.7799953818321
223363,ET2023A3041016,222731,Ethiopia,Oromia,East Hararge,Girawa,0.22351936081360127,0.030070970524959575,291.69276586174965
223021,ET2023A3030505,222712,Ethiopia,Amhara,North Shewa (AM),Menze Gera Midir,0.17337278579929616,0.024910841575582463,227.46509496867657
223304,ET2023A3040803,222729,Ethiopia,Oromia,Arsi,Golocha,0.3349028452947996,0.07001314892692326,441.0670472532511
223764,ET2023A3171802,222772,Ethiopia,South West Ethiopia,West Omo,Menit Goldiye,0.3815632828702978,0.049779588323800514,498.7032107114792
222975,ET2023A3030310,222710,Ethiopia,Amhara,North Wollo,Lasta,0.13935997438165776,0.023859442733023855,184.93068600445986
222919,ET2023A3020308,222704,Ethiopia,Afar,Gabi,Abida,0.4421591280392928,0.05981844847328434,589.3981176763773
223255,ET2023A3040516,222726,Ethiopia,Oromia,West Shewa,Abuna Ginde Beret,0.24798426099239124,0.02281582538886003,330.0670513808727
223000,ET2023A3030416,222711,Ethiopia,Amhara,South Wollo,Wegde,0.20477148354458052,0.02989969455062112,271.5269871801138
223463,ET2023A3041805,222739,Ethiopia,Oromia,Kelem,Sayo,0.308041420549979,0.04564443187305571,411.85137927532196
222820,ET2023A3010210,222696,Ethiopia,Tigray,Central Tigray,Abergele (TG),0.3690402298372173,0.04406317026680495,498.94239073991776
222905,ET2023A3020204,222703,Ethiopia,Afar,Kilbati,Megale,0.34047118331175397,0.0660968447575768,459.9765686541796
223372,ET2023A3041106,222732,Ethiopia,Oromia,Bale,Gasera,0.33966012444057153,0.036980377901883514,453.78592625260353
223462,ET2023A3041804,222739,Ethiopia,Oromia,Kelem,Gawo Kebe,0.3113475376036432,0.043579686182966385,420.3191757649183
223059,ET2023A3030611,222713,Ethiopia,Amhara,East Gojam,Baso Liben,0.3070327235354298,0.03221284664580409,417.87153673171997
223092,ET2023A3030806,222715,Ethiopia,Amhara,Wag Himra,Sahila,0.291836442234563,0.04132616503075221,400.69143518805504
223448,ET2023A3041706,222738,Ethiopia,Oromia,West Arsi,Gedeb Asasa,0.31251155593907143,0.02797741667642479,420.64055429399014
223319,ET2023A3040818,222729,Ethiopia,Oromia,Arsi,Limu Bilbilo,0.31447050848381436,0.024663799350770736,426.73648001253605
223148,ET2023A3031301,222720,Ethiopia,Amhara,North Gojam,Semen Achefer,0.315530015395098,0.03454259464065692,434.48483119904995
223315,ET2023A3040814,222729,Ethiopia,Oromia,Arsi,Shirka,0.3330709333639852,0.033427188829414846,458.3056043088436
223309,ET2023A3040808,222729,Ethiopia,Oromia,Arsi,Sude,0.28739140638406724,0.030460559315574315,396.6001408100128
223189,ET2023A3040204,222723,Ethiopia,Oromia,East Wellega,Haro Limu,0.3105408995809138,0.035669282302132656,432.8940140157938
223265,ET2023A3040601,222727,Ethiopia,Oromia,North Shewa (OR),Wara Jarso,0.20630303220863494,0.021403191303217686,287.5864268988371
223058,ET2023A3030610,222713,Ethiopia,Amhara,East Gojam,Guzamn,0.2532745633904094,0.03386518202722578,353.5712904930115
223056,ET2023A3030608,222713,Ethiopia,Amhara,East Gojam,Debre Elias,0.26120629443878857,0.033240840294790706,370.9129381030798
223777,ET2023A3171905,222773,Ethiopia,South West Ethiopia,Konta,Konta Koysha,0.3748570218533913,0.05169252912520059,527.0489727258682
223079,ET2023A3030709,222714,Ethiopia,Amhara,West Gojam,Jabi Tehnan,0.2647798825733635,0.027413888093876203,378.10567231476307
223426,ET2023A3041517,222736,Ethiopia,Oromia,West Gujii,Gelana (West Guji),0.4306646582257628,0.051076333473801375,600.3465335667133
223113,ET2023A3031002,222717,Ethiopia,Amhara,Oromia,Bati,0.20039914345527074,0.04677938735121271,289.97756057977676
223409,ET2023A3041403,222735,Ethiopia,Oromia,Gujii,Adola,0.4214204844449908,0.03375937344413545,597.574246942997
223035,ET2023A3030519,222712,Ethiopia,Amhara,North Shewa (AM),Basona Worena,0.2264135964756944,0.022243475678293326,326.714819714427
223371,ET2023A3041104,222732,Ethiopia,Oromia,Bale,Agarfa,0.3351191238500178,0.03058712229437315,482.5715383440256
223124,ET2023A3031109,222718,Ethiopia,Amhara,Central Gondar,Wegera,0.21419416073403055,0.03912130729312221,317.4357462078333
223362,ET2023A3041015,222731,Ethiopia,Oromia,East Hararge,Chinaksen,0.22966851839574717,0.047651149015196036,338.7610646337271
222941,ET2023A3030104,222708,Ethiopia,Amhara,North Gondar,Debark,0.27557808153837243,0.04328911999976047,413.9182784706354
223088,ET2023A3030802,222715,Ethiopia,Amhara,Wag Himra,Sekota,0.2222517699599266,0.03355694601667038,333.3776549398899
223157,ET2023A3031402,222721,Ethiopia,Amhara,Bahir Dar,Bahirdar Zuria,0.3214357916011389,0.03639698769674,480.2250726521015
223411,ET2023A3041405,222735,Ethiopia,Oromia,Gujii,Odo Shakiso,0.44242622876489485,0.05714104720560649,654.7908185720444
222933,ET2023A3020505,222706,Ethiopia,Afar,Khari,Hadelela,0.25727881292103927,0.05798430935697122,385.14638294279575
223129,ET2023A3031116,222718,Ethiopia,Amhara,Central Gondar,West Belesa,0.24545415562363668,0.031218225598615656,370.881229147315
223479,ET2023A3041909,222740,Ethiopia,Oromia,Horo Guduru,Amuru,0.3079979893074457,0.04447836757831759,460.14899602532387
223607,ET2023A3051104,222754,Ethiopia,Somali,Daawa,Hudet,0.4785194282926934,0.07224588233610417,701.5094818770885
223171,ET2023A3040109,222722,Ethiopia,Oromia,West Wellega,Gudetu Kondole,0.38655653709400156,0.04990766424687301,578.6751360297203
223483,ET2023A3041913,222740,Ethiopia,Oromia,Horo Guduru,Sulula Finca'a,0.2913853254958228,0.02111301797587044,434.74690563976765
223445,ET2023A3041703,222738,Ethiopia,Oromia,West Arsi,Arsi Negele,0.39817836805920287,0.04929639210685616,460.2941934764385
223562,ET2023A3050596,222748,Ethiopia,Somali,Korahe,Lasdhankayre,0.47897543688788163,0.04709412484342896,715.1103272736073
223619,ET2023A3060302,222756,Ethiopia,Benishangul Gumuz,Asosa,Kurmuk,0.38853067259911184,0.05772065906432876,589.0124996602535
223241,ET2023A3040501,222726,Ethiopia,Oromia,West Shewa,Ginde Beret,0.27034936077785365,0.028796991336753862,412.5531245470047
223311,ET2023A3040810,222729,Ethiopia,Oromia,Arsi,Amigna,0.38106226539251525,0.09816447426778721,579.9767679274082
222940,ET2023A3030103,222708,Ethiopia,Amhara,North Gondar,Janamora,0.23621948092214523,0.025236701517345247,366.1401954293251
223287,ET2023A3040702,222728,Ethiopia,Oromia,East Shewa,Boset,0.32481486193748765,0.0330169739886177,500.86451710760593
223293,ET2023A3040708,222728,Ethiopia,Oromia,East Shewa,Adama Tulu Jido Kombolcha,0.4262978306394957,0.050552514708136716,572.9442843794823
222967,ET2023A3030301,222710,Ethiopia,Amhara,North Wollo,Bugna,0.2100172630184035,0.03703838406141851,326.9968785196543
223219,ET2023A3040402,222725,Ethiopia,Oromia,Jimma,Limu Kosa,0.29347473714830635,0.03196614970118852,457.2336404770613
222986,ET2023A3030402,222711,Ethiopia,Amhara,South Wollo,Tenta,0.12880548515963175,0.03218937142847782,202.86863912642002
222973,ET2023A3030308,222710,Ethiopia,Amhara,North Wollo,Habru,0.1740202420220083,0.03502026756381151,272.86373949050903
222970,ET2023A3030304,222710,Ethiopia,Amhara,North Wollo,Meket,0.189475039533769,0.01707400380878686,298.2337122261524
223765,ET2023A3171803,222772,Ethiopia,South West Ethiopia,West Omo,Gori Gesha,0.43572796254388746,0.06462431781061105,675.3783419430256
223338,ET2023A3040909,222730,Ethiopia,Oromia,West Hararge,Daro Lebu,0.36056135817984036,0.07092448182615158,568.2447004914284
222953,ET2023A3030208,222709,Ethiopia,Amhara,South Gondar,East Esite,0.2509076432031708,0.0479979178083005,398.4413374066353
222952,ET2023A3030207,222709,Ethiopia,Amhara,South Gondar,Semada,0.30148275481454984,0.047978373440880503,479.3575801551342
223313,ET2023A3040812,222729,Ethiopia,Oromia,Arsi,Robe,0.3284648412454638,0.02767304909357939,514.7044062316418
223132,ET2023A3031120,222718,Ethiopia,Amhara,Central Gondar,Tach Armacho,0.29902031889745145,0.03560930357235151,480.5256524682045
223389,ET2023A3041223,222733,Ethiopia,Oromia,Borena,Gomole,0.5800955431473398,0.08134418652454183,917.1310537159443
223606,ET2023A3051103,222754,Ethiopia,Somali,Daawa,Moyale (SM),0.536943304833982,0.0694765848684184,867.163437306881
223340,ET2023A3040911,222730,Ethiopia,Oromia,West Hararge,Kuni /Oda Bultum,0.3288696143505165,0.08926913161700929,533.4265144765377
223204,ET2023A3040301,222724,Ethiopia,Oromia,Ilubabor,Darimu,0.27072758687634896,0.02295631107042928,440.2030562609434
223855,ET2023A3182203,222782,Ethiopia,South Ethiopia,Burji,Burji,0.4081600644931582,0.03339981193955189,663.6682648658752
