id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,education_mean,education_sd,education_sum
223179,ET2023A3040117,222722,Ethiopia,Oromia,West Wellega,Homa,0.38645811491417437,0.034335502575771656,40.96456018090248
223235,ET2023A3040418,222725,Ethiopia,Oromia,Jimma,Jimma town,0.46479445369470684,0.10336685703021223,48.80341763794422
223706,ET2023A3160023,222767,Ethiopia,Sidama,Sidama,Hawela,0.30919819482062993,0.061493017971633715,35.24859420955181
223508,ET2023A3042309,222743,Ethiopia,Oromia,Shager City,Mana Abichu,0.5067676461375921,0.08010262737552783,57.2647440135479
223926,ET2023A3192703,222793,Ethiopia,Central Ethiopia,Kembata,Kediada Gambela,0.38410440358248626,0.06010542441114134,46.476632833480835
223757,ET2023A3171707,222771,Ethiopia,South West Ethiopia,Dawro,Tercha Zuriya,0.5559036887210348,0.04981712594194177,63.928924202919006
223501,ET2023A3042302,222743,Ethiopia,Oromia,Shager City,Eka Tafo,0.5163607003851833,0.07395875536602485,60.41420194506645
223655,ET2023A3130105,222763,Ethiopia,Harari,Harari,Erer (HR),0.628496659540497,0.03947524682081595,71.02012252807617
223093,ET2023A3030807,222715,Ethiopia,Amhara,Wag Himra,Sekota town,0.6672536948648822,0.054602107569333584,79.40318968892097
223707,ET2023A3160024,222767,Ethiopia,Sidama,Sidama,Bura,0.4477824678941935,0.04382624587981586,53.28611367940903
223680,ET2023A3150201,222766,Ethiopia,Dire Dawa,Dire Dawa rural,Aseliso,0.6357727067880943,0.05884120736375446,77.5642702281475
222977,ET2023A3030312,222710,Ethiopia,Amhara,North Wollo,Gazo,0.7475840539213211,0.07891400056589014,94.19559079408646
223922,ET2023A3192518,222791,Ethiopia,Central Ethiopia,East Gurage,Misrak Meskan,0.5831887985913808,0.04204095744745137,76.39773261547089
222955,ET2023A3030210,222709,Ethiopia,Amhara,South Gondar,Debre Tabor town,0.6381394030018286,0.07093091460572984,84.23440119624138
223693,ET2023A3160010,222767,Ethiopia,Sidama,Sidama,Boricha,0.3558125241444661,0.028471248339171192,46.255628138780594
223161,ET2023A3031415,222721,Ethiopia,Amhara,Bahir Dar,Tis Abay town,0.7011878923133568,0.0657781174699711,94.66036546230316
223916,ET2023A3192013,222789,Ethiopia,Central Ethiopia,Silltie,Misirak Silti,0.5428299608193045,0.07136131374447491,68.93940502405167
223708,ET2023A3160025,222767,Ethiopia,Sidama,Sidama,Dara Otilicho,0.40031431155993524,0.08380121267964068,53.24180343747139
223560,ET2023A3050592,222748,Ethiopia,Somali,Korahe,Kebridehar town,0.782723833174601,0.03711090934514269,107.23316514492035
223530,ET2023A3050295,222745,Ethiopia,Somali,Fafan,Wajale town,0.9126246086985087,0.03972887079315246,126.85482060909271
223711,ET2023A3160028,222767,Ethiopia,Sidama,Sidama,Shafamo,0.45651511632014014,0.03681948883372369,62.99908605217934
223772,ET2023A3171810,222772,Ethiopia,South West Ethiopia,West Omo,Maji Tum town,0.6796568066758268,0.05580887734086134,92.43332570791245
222868,ET2023A3010504,222699,Ethiopia,Tigray,West Tigray,Setit Humera town,0.5499171322042292,0.11016805266585654,60.49088454246521
223748,ET2023A3171106,222770,Ethiopia,South West Ethiopia,Bench Sheko,Gidi Bench,0.5869349487896623,0.03916886216938731,85.10556757450104
223712,ET2023A3160029,222767,Ethiopia,Sidama,Sidama,Chabe Gambeltu,0.5259460289333318,0.07631042791775651,77.8400122821331
223503,ET2023A3042304,222743,Ethiopia,Oromia,Shager City,Galan,0.41662937270946243,0.07355518085571246,61.24451778829098
223782,ET2023A3180505,222774,Ethiopia,South Ethiopia,Gedeo,Dila Zuria,0.5738115880359598,0.13102697067720928,84.35030344128609
223781,ET2023A3180504,222774,Ethiopia,South Ethiopia,Gedeo,Bule,0.744610847675637,0.06527093272317619,108.713183760643
223660,ET2023A3140101,222764,Ethiopia,Addis Ababa,Region 14,Akaki - Kalit,0.32903127495378054,0.12304002307091662,48.038566143251956
223913,ET2023A3192010,222789,Ethiopia,Central Ethiopia,Silltie,Worabe town,0.4234188261048106,0.07008717177967874,63.089405089616776
223825,ET2023A3181014,222776,Ethiopia,South Ethiopia,Gamo,Bonke,0.7353155557682972,0.043725969414642886,111.03264892101288
223709,ET2023A3160026,222767,Ethiopia,Sidama,Sidama,Teticha,0.44890479801537153,0.05850232105536204,69.13133889436722
223929,ET2023A3192706,222793,Ethiopia,Central Ethiopia,Kembata,Doyogena,0.36154318817808656,0.04178306802078939,57.12382373213768
223651,ET2023A3130101,222763,Ethiopia,Harari,Harari,Sofi,0.6102308149232805,0.04701722500486864,97.02669957280159
223001,ET2023A3030417,222711,Ethiopia,Amhara,South Wollo,Kombolcha town,0.482023348659277,0.0812178124444262,77.12373578548431
223778,ET2023A3180501,222774,Ethiopia,South Ethiopia,Gedeo,Wenago,0.5495949582553205,0.051842010316062934,89.03438323736191
223506,ET2023A3042307,222743,Ethiopia,Oromia,Shager City,Koye,0.47145982077841225,0.0517544882782424,79.67670971155167
223281,ET2023A3040618,222727,Ethiopia,Oromia,North Shewa (OR),Sendafa town,0.5357409207973369,0.06082387102183857,92.14743837714195
223696,ET2023A3160013,222767,Ethiopia,Sidama,Sidama,Wonosho,0.38575155989972154,0.08341821992649416,66.73501986265182
222886,ET2023A3010705,222701,Ethiopia,Tigray,Mekele,Kuiha Sub City,0.43322023538883125,0.08187757737610503,76.67998166382313
223036,ET2023A3030520,222712,Ethiopia,Amhara,North Shewa (AM),Debre Berhan town,0.49864944992429117,0.09310776165948756,88.26095263659954
223862,ET2023A3182411,222784,Ethiopia,South Ethiopia,South Omo (Agr),Wub Ari,0.784114264818125,0.055725927830132214,134.8676535487175
223511,ET2023A3042313,222743,Ethiopia,Oromia,Shager City,Sululta (Shager City),0.5599016806035373,0.09159256981868366,96.86299074441195
223689,ET2023A3160006,222767,Ethiopia,Sidama,Sidama,Dara,0.4628115090830573,0.1229190946845098,80.52920258045197
223902,ET2023A3191403,222788,Ethiopia,Central Ethiopia,Alaba,Atote Ulo,0.5207954771178109,0.06013851134209363,91.13920849561691
223551,ET2023A3050409,222747,Ethiopia,Somali,Erer,Salahad,0.922216784954071,0.029646004712073848,156.77685344219208
223891,ET2023A3190209,222787,Ethiopia,Central Ethiopia,Hadiya,Mirab Badowach,0.33320181791702014,0.027727257784364814,59.309923589229584
223874,ET2023A3190108,222786,Ethiopia,Central Ethiopia,Gurage,Endiguagn,0.6030433437462603,0.04984963704349679,107.34171518683434
223504,ET2023A3042305,222743,Ethiopia,Oromia,Shager City,Galan Gudo,0.4439127203286364,0.09444986192521482,79.01646421849728
223907,ET2023A3192004,222789,Ethiopia,Central Ethiopia,Silltie,Mierab Azenet Berbere,0.5624533635511827,0.07698235362016047,100.11669871211052
223925,ET2023A3192702,222793,Ethiopia,Central Ethiopia,Kembata,Angacha,0.40791870256265006,0.04106433356968636,73.42536646127701
223717,ET2023A3160034,222767,Ethiopia,Sidama,Sidama,Daella,0.5531509934545873,0.0638867938767368,100.6734808087349
223780,ET2023A3180503,222774,Ethiopia,South Ethiopia,Gedeo,Kochere,0.5835504697428809,0.04191275586152789,105.03908455371857
223698,ET2023A3160015,222767,Ethiopia,Sidama,Sidama,Bursa,0.4679721490756885,0.049261455422767476,86.57484757900238
222842,ET2023A3010310,222697,Ethiopia,Tigray,East Tigray,Bizet,0.5216453913306691,0.04717911344143762,99.63426974415779
223690,ET2023A3160007,222767,Ethiopia,Sidama,Sidama,Hulla,0.46206465457122364,0.048039876505436827,88.25434902310371
223930,ET2023A3192707,222793,Ethiopia,Central Ethiopia,Kembata,Damboya,0.4526827064844278,0.05215269411727243,88.27312776446342
223810,ET2023A3180620,222775,Ethiopia,South Ethiopia,Wolayita,Kawo Koisha,0.5252328348283323,0.05716065878105281,101.36993712186813
223697,ET2023A3160014,222767,Ethiopia,Sidama,Sidama,Chire,0.5510224091509978,0.05769941346359681,105.79630255699158
223801,ET2023A3180611,222775,Ethiopia,South Ethiopia,Wolayita,Damot Pullasa,0.3718199080381638,0.03474820542968222,72.50488206744194
223684,ET2023A3160001,222767,Ethiopia,Sidama,Sidama,Shebe Dino,0.3230149627340083,0.06908834890606341,63.31093269586563
223786,ET2023A3180509,222774,Ethiopia,South Ethiopia,Gedeo,Rape,0.6988350279850535,0.1116781426548922,141.1646756529808
223701,ET2023A3160018,222767,Ethiopia,Sidama,Sidama,Hawasa town,0.3141741976894514,0.10553560478655259,62.20649114251137
223910,ET2023A3192007,222789,Ethiopia,Central Ethiopia,Silltie,Misrak Azenet Berbere,0.6026241839534104,0.09208026880181619,119.31958842277527
222853,ET2023A3010403,222698,Ethiopia,Tigray,South Tigray,Neqsege,0.6858787064505095,0.05629879781058815,138.54749870300293
223694,ET2023A3160011,222767,Ethiopia,Sidama,Sidama,Gorche,0.44317236512445557,0.03447296300656844,87.30495592951775
223505,ET2023A3042306,222743,Ethiopia,Oromia,Shager City,Gefersa Guje,0.5311350076649319,0.06687458301166692,106.75813654065132
223883,ET2023A3190201,222787,Ethiopia,Central Ethiopia,Hadiya,Misha,0.5431731612217136,0.033784640427777395,111.35049805045128
223845,ET2023A3181506,222779,Ethiopia,South Ethiopia,Gofa,O'yida,0.6896661629423427,0.06228340887147187,142.76089572906494
223928,ET2023A3192705,222793,Ethiopia,Central Ethiopia,Kembata,Hadero Tunto,0.41084190920630903,0.07097934503702856,86.6876428425312
223799,ET2023A3180609,222775,Ethiopia,South Ethiopia,Wolayita,Damot Sore,0.3850364898546384,0.05858515256975942,80.08758988976479
223787,ET2023A3180510,222774,Ethiopia,South Ethiopia,Gedeo,Churso,0.6659045738833291,0.042020000239376486,139.83996051549911
223695,ET2023A3160012,222767,Ethiopia,Sidama,Sidama,Malga,0.41906135564095504,0.056365495173244885,89.67913010716438
223758,ET2023A3171708,222771,Ethiopia,South West Ethiopia,Dawro,Mari Mansa,0.5598181550977407,0.05914347590564592,120.92072150111198
223752,ET2023A3171702,222771,Ethiopia,South West Ethiopia,Dawro,Mareka,0.5475866170687096,0.0622912785935817,117.18353605270386
223927,ET2023A3192704,222793,Ethiopia,Central Ethiopia,Kembata,Kacha Bira,0.35746460246600315,0.03464109289872416,77.56981873512268
223682,ET2023A3150207,222766,Ethiopia,Dire Dawa,Dire Dawa rural,Wahil,0.5802243277090325,0.07111736364786896,127.06912776827812
222852,ET2023A3010402,222698,Ethiopia,Tigray,South Tigray,Bora (TG),0.6267348036103184,0.05514841899052902,139.761861205101
223897,ET2023A3190215,222787,Ethiopia,Central Ethiopia,Hadiya,Ameka,0.6241529813382478,0.07131105089601829,141.058573782444
222910,ET2023A3020209,222703,Ethiopia,Afar,Kilbati,Abaala town,0.7352580544683668,0.04932221261966825,165.43306225538254
223783,ET2023A3180506,222774,Ethiopia,South Ethiopia,Gedeo,Gedeb,0.6567332291495207,0.06452931085179833,145.13804364204407
223688,ET2023A3160005,222767,Ethiopia,Sidama,Sidama,Aleta Wendo,0.3408181436035944,0.08108378588359018,78.38817302882671
223002,ET2023A3030418,222711,Ethiopia,Amhara,South Wollo,Dessie town,0.4486157802483028,0.0961569604994301,107.21917147934437
223879,ET2023A3190113,222786,Ethiopia,Central Ethiopia,Gurage,Geta,0.7186120568957788,0.0640863782882348,171.74828159809113
223521,ET2023A3050202,222745,Ethiopia,Somali,Fafan,Gursum (SM),0.8794310055517253,0.0508367539874714,210.18401032686234
223700,ET2023A3160017,222767,Ethiopia,Sidama,Sidama,Bona Zuria,0.45832376378647827,0.08122207649252125,107.70608448982239
223776,ET2023A3171904,222773,Ethiopia,South West Ethiopia,Konta,Elahanchano,0.6524101784963648,0.05503850164633929,154.62121230363846
223702,ET2023A3160019,222767,Ethiopia,Sidama,Sidama,Wondo-Genet,0.36821270063210326,0.05896445522297503,88.73926085233688
223811,ET2023A3180621,222775,Ethiopia,South Ethiopia,Wolayita,Abela Abaya,0.5313769108500362,0.05681768486718766,128.59321242570877
