id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,hwealth_mean,hwealth_sd,hwealth_sum
223872,ET2023A3190103,222786,Ethiopia,Central Ethiopia,Gurage,Ezha,0.23687823693779178,0.06329446491095342,94.51441653817892
223882,ET2023A3190120,222786,Ethiopia,Central Ethiopia,Gurage,Enor Ener,0.3794997262439048,0.1320897795622394,149.1433924138546
223691,ET2023A3160008,222767,Ethiopia,Sidama,Sidama,Bensa,0.3343188628516715,0.1118813589465689,132.3902696892619
223905,ET2023A3192002,222789,Ethiopia,Central Ethiopia,Silltie,Silti,0.32385286579954836,0.09673924911159265,128.5695877224207
223936,ET2023A3192901,222795,Ethiopia,Central Ethiopia,Tembaro,Tembaro,0.2859981712840852,0.11898117451150088,114.11327034235
223681,ET2023A3150206,222766,Ethiopia,Dire Dawa,Dire Dawa rural,Jeldessa,0.7812411433251778,0.1271622974611787,315.6214219033718
223277,ET2023A3040614,222727,Ethiopia,Oromia,North Shewa (OR),Yaya Gulele,0.3496582747464723,0.15434297321209953,141.2619429975748
223193,ET2023A3040208,222723,Ethiopia,Oromia,East Wellega,Gobu Seyo,0.2944140536527108,0.13433428440457748,119.53210578300059
223172,ET2023A3040110,222722,Ethiopia,Oromia,West Wellega,Boji Chekorsa,0.2128969050503423,0.06648569950433511,86.43614345043898
222854,ET2023A3010404,222698,Ethiopia,Tigray,South Tigray,Emba Alaje,0.47686358294091546,0.13047573925257355,198.37525050342083
223477,ET2023A3041907,222740,Ethiopia,Oromia,Horo Guduru,Jimma Rare,0.2943665659164681,0.13401173811952194,120.10155889391899
223279,ET2023A3040616,222727,Ethiopia,Oromia,North Shewa (OR),Mulo,0.3095399814616577,0.10754515632725305,125.67323247343302
223261,ET2023A3040590,222726,Ethiopia,Oromia,West Shewa,Ejersa Lafo,0.3286744813523153,0.1496242261224986,135.0852118358016
222849,ET2023A3010317,222697,Ethiopia,Tigray,East Tigray,Geraleta,0.5761197943008688,0.1362560286323178,240.81807401776314
223522,ET2023A3050203,222745,Ethiopia,Somali,Fafan,Babile (SM),0.9476344680440598,0.09626213837613443,392.3206697702408
222903,ET2023A3020202,222703,Ethiopia,Afar,Kilbati,Kunneba,0.8703846431204251,0.15359831097120075,365.56155011057854
223714,ET2023A3160031,222767,Ethiopia,Sidama,Sidama,Hokko,0.5323100349430933,0.15337735855954318,217.71480429172516
223683,ET2023A3150208,222766,Ethiopia,Dire Dawa,Dire Dawa rural,Biyoawale,0.6460952546276134,0.12355312240134608,266.83734016120434
223433,ET2023A3041604,222737,Ethiopia,Oromia,Buno Bedele,Dega,0.42983528455453257,0.20670528115387063,180.5308195129037
223885,ET2023A3190203,222787,Ethiopia,Central Ethiopia,Hadiya,Lemmo,0.25521901627971405,0.05161304221796004,106.93676782120019
223471,ET2023A3041901,222740,Ethiopia,Oromia,Horo Guduru,Horo,0.35945724279043223,0.18737256331064997,150.97204197198153
223886,ET2023A3190204,222787,Ethiopia,Central Ethiopia,Hadiya,Shashogo,0.3279996431857637,0.0734972190453772,135.13585299253464
223366,ET2023A3041019,222731,Ethiopia,Oromia,East Hararge,Maya town,0.4343523867269367,0.10024081574411228,183.73105958549422
223412,ET2023A3041408,222735,Ethiopia,Oromia,Gujii,Dama,0.7734792486150214,0.1327489146945174,327.18172216415405
223820,ET2023A3181009,222776,Ethiopia,South Ethiopia,Gamo,Daramalo,0.37454189898528695,0.11207026151382865,160.6784746646881
222917,ET2023A3020306,222704,Ethiopia,Afar,Gabi,Arguba,0.8101406874351723,0.20989404609312193,348.3604955971241
223795,ET2023A3180605,222775,Ethiopia,South Ethiopia,Wolayita,Sodo Zuria,0.29073830850660626,0.0886379720973803,125.0174726578407
223288,ET2023A3040703,222728,Ethiopia,Oromia,East Shewa,Adama,0.5153494194194655,0.15768628435242218,204.07837009010836
222832,ET2023A3010222,222696,Ethiopia,Tigray,Central Tigray,Tanqua Melashe,0.6820699263943566,0.14827755191665487,306.9314668774605
222825,ET2023A3010215,222696,Ethiopia,Tigray,Central Tigray,Ahsea,0.7271920454502105,0.1300891768645006,327.23642045259476
223023,ET2023A3030507,222712,Ethiopia,Amhara,North Shewa (AM),Antsokiya,0.3843077739303032,0.15109635078107023,171.0169593989849
223836,ET2023A3181302,222778,Ethiopia,South Ethiopia,Konso,Segen Zuria,0.6742144716781634,0.1666381458966475,298.67701095342636
223215,ET2023A3040319,222724,Ethiopia,Oromia,Ilubabor,Halu /Huka,0.4273347392880998,0.16339481161715882,188.454620026052
223166,ET2023A3040104,222722,Ethiopia,Oromia,West Wellega,Lalo Asabi,0.14288127426885897,0.04791521405782069,64.29657342098653
223454,ET2023A3041712,222738,Ethiopia,Oromia,West Arsi,Shashemene,0.4346722508770241,0.10776549088570833,194.29849614202976
223038,ET2023A3030522,222712,Ethiopia,Amhara,North Shewa (AM),Menze Lalo Midir,0.39084196111938935,0.1452982770081522,178.22393427044153
223245,ET2023A3040505,222726,Ethiopia,Oromia,West Shewa,Cheliya,0.3125418798913149,0.1459008376950631,144.08180662989616
223212,ET2023A3040315,222724,Ethiopia,Oromia,Ilubabor,Bilo Nopha,0.4254863030539873,0.2365018872419689,199.12758982926607
223754,ET2023A3171704,222771,Ethiopia,South West Ethiopia,Dawro,Gena,0.5861942448969051,0.14874387295804142,273.1665181219578
223191,ET2023A3040206,222723,Ethiopia,Oromia,East Wellega,Wayu Tuka,0.29876585584929866,0.12237839394565032,139.82242053747177
223911,ET2023A3192008,222789,Ethiopia,Central Ethiopia,Silltie,Hulbareg,0.3495352170558107,0.13111936789539821,165.33015766739845
223323,ET2023A3040822,222729,Ethiopia,Oromia,Arsi,Diksis,0.4057882024609261,0.16110129049895103,191.93781976401806
222803,ET2023A3010109,222695,Ethiopia,Tigray,Northwest Tigray,Selekleka,0.5636663696498236,0.12491510913874337,271.12352380156517
223049,ET2023A3030601,222713,Ethiopia,Amhara,East Gojam,Bibugn,0.25547350919659034,0.12560754609968142,121.86086388677359
223828,ET2023A3181017,222776,Ethiopia,South Ethiopia,Gamo,Kucha Alpha,0.5598367720483861,0.1853508576394008,267.60197703912854
223336,ET2023A3040907,222730,Ethiopia,Oromia,West Hararge,Goba Koricha,0.48251080027630716,0.1427566600769347,232.57020573318005
222813,ET2023A3010203,222696,Ethiopia,Tigray,Central Tigray,Endaba Tsahma,0.6487284783882068,0.12820355393921468,315.9307689750567
223233,ET2023A3040416,222725,Ethiopia,Oromia,Jimma,Gumay,0.31468548396934615,0.17870845937932567,151.67840327322483
223692,ET2023A3160009,222767,Ethiopia,Sidama,Sidama,Aroresa,0.5795071038776908,0.18516016250890027,279.322424069047
223851,ET2023A3181601,222780,Ethiopia,South Ethiopia,Basketo,Basketo SP Woreda,0.5416523931613831,0.22750476490268767,260.53480111062527
223640,ET2023A3120105,222759,Ethiopia,Gambela,Nuer,Makuey,0.9339120731619764,0.10375186372820336,452.0134434103966
223476,ET2023A3041906,222740,Ethiopia,Oromia,Horo Guduru,Jimma Genete,0.3295459885018531,0.1819605388018829,158.51162046939135
223468,ET2023A3041810,222739,Ethiopia,Oromia,Kelem,Jimma Horo,0.4027407575068214,0.22317169222742556,199.75941572338343
223167,ET2023A3040105,222722,Ethiopia,Oromia,West Wellega,Kiltu Kara,0.29311762468480485,0.09512066608304211,144.21387134492397
223802,ET2023A3180612,222775,Ethiopia,South Ethiopia,Wolayita,Duguna Fango,0.44026183830137894,0.13772847205528516,216.16856260597706
223401,ET2023A3041308,222734,Ethiopia,Oromia,South West Shewa,Tole,0.39786385868986446,0.13433706344706486,195.74901847541332
223217,ET2023A3040324,222724,Ethiopia,Oromia,Ilubabor,Dorani,0.39822767692697686,0.2059518395153619,200.30852149426937
223240,ET2023A3040500,222726,Ethiopia,Oromia,West Shewa,Illu Galan,0.3322691537626088,0.14768506128432965,166.13457688130438
223753,ET2023A3171703,222771,Ethiopia,South West Ethiopia,Dawro,Loma,0.435316066625412,0.14198707986897116,215.91676904620437
223280,ET2023A3040617,222727,Ethiopia,Oromia,North Shewa (OR),Aleltu,0.3346947523218299,0.1362681503766189,168.68615517020226
223406,ET2023A3041314,222734,Ethiopia,Oromia,South West Shewa,Sodo Daci,0.36025698808586504,0.09241724596729795,183.01054994761944
223405,ET2023A3041312,222734,Ethiopia,Oromia,South West Shewa,Goro (SW Shewa),0.3901542639158564,0.15337117543498982,198.5885203331709
223332,ET2023A3040903,222730,Ethiopia,Oromia,West Hararge,Tulo (OR),0.48735387975386546,0.15483835055168027,248.55047867447138
223734,ET2023A3170909,222769,Ethiopia,South West Ethiopia,Keffa,Chena,0.3786237756943419,0.17766736281799494,190.8263829499483
223527,ET2023A3050283,222745,Ethiopia,Somali,Fafan,Tuliguled,0.8088842176923565,0.12353131416679977,412.5309510231018
222877,ET2023A3010604,222700,Ethiopia,Tigray,Southeast Tigray,Degua Temben,0.5342879822251924,0.13371348364114605,282.10405461490154
223402,ET2023A3041309,222734,Ethiopia,Oromia,South West Shewa,Becho (SW Shewa),0.3972894730915149,0.14749846810627884,206.98781548067927
223064,ET2023A3030616,222713,Ethiopia,Amhara,East Gojam,Senan,0.28312446540937974,0.1646716140755973,147.22472201287746
223249,ET2023A3040509,222726,Ethiopia,Oromia,West Shewa,Tikur Enchini,0.32174612148189363,0.1297782683150016,166.98623704910278
223260,ET2023A3040521,222726,Ethiopia,Oromia,West Shewa,Welmera,0.2217411351011391,0.08164421279911027,114.41842571218778
223116,ET2023A3031005,222717,Ethiopia,Amhara,Oromia,Dewa Harewa,0.6418799045540038,0.1819767970727362,336.986949890852
223482,ET2023A3041912,222740,Ethiopia,Oromia,Horo Guduru,Horo Buluk,0.3631204380386177,0.14546143551676535,189.54886865615845
222989,ET2023A3030405,222711,Ethiopia,Amhara,South Wollo,Thehulederie,0.40752055557820166,0.1982394120179405,206.20540112257004
223094,ET2023A3030808,222715,Ethiopia,Amhara,Wag Himra,Tsagbeji,0.7868039346951291,0.21226996452173033,418.5796932578087
223809,ET2023A3180619,222775,Ethiopia,South Ethiopia,Wolayita,Hobicha Abaya,0.5703026844112913,0.19007616208863426,294.84648784063756
223213,ET2023A3040316,222724,Ethiopia,Oromia,Ilubabor,Hurumu,0.45626931329225673,0.2836968182115683,238.172581538558
223258,ET2023A3040519,222726,Ethiopia,Oromia,West Shewa,Ifata,0.4180986872573096,0.16303560851102328,222.4285016208887
223355,ET2023A3041008,222731,Ethiopia,Oromia,East Hararge,Kersa (East Hararge),0.44938590669721423,0.11042651643670151,239.52268826961517
223892,ET2023A3190210,222787,Ethiopia,Central Ethiopia,Hadiya,Gibe,0.31840542896505547,0.09385454470279543,167.48125563561916
223314,ET2023A3040813,222729,Ethiopia,Oromia,Arsi,Tena,0.47704295764182136,0.2166523251455142,256.6491112112999
223019,ET2023A3030503,222712,Ethiopia,Amhara,North Shewa (AM),Ensaro,0.33235544962947494,0.13961990310383435,178.14252100139856
223051,ET2023A3030603,222713,Ethiopia,Amhara,East Gojam,Goncha Siso Enebse,0.3013954515976038,0.08548633585780163,160.64377570152283
223253,ET2023A3040514,222726,Ethiopia,Oromia,West Shewa,Meta Robi,0.2974015188713868,0.1337998434288038,158.81241107732058
223408,ET2023A3041402,222735,Ethiopia,Oromia,Gujii,Bore,0.5890520880234714,0.1517546030140891,311.6085545644164
222855,ET2023A3010405,222698,Ethiopia,Tigray,South Tigray,Endamehoni,0.4567225322823658,0.17042055520249721,244.3465547710657
223481,ET2023A3041911,222740,Ethiopia,Oromia,Horo Guduru,Choman Guduru,0.4767927695698333,0.22748357231259184,252.70016787201166
222914,ET2023A3020303,222704,Ethiopia,Afar,Gabi,Gewane,0.8772329331978279,0.12309028836987443,477.2147156596184
222904,ET2023A3020203,222703,Ethiopia,Afar,Kilbati,Abaala,0.8897510032396059,0.09775758653490561,493.81180679798126
222812,ET2023A3010202,222696,Ethiopia,Tigray,Central Tigray,Aheferom,0.5427239192985334,0.10895541129896301,301.211775210686
222828,ET2023A3010218,222696,Ethiopia,Tigray,Central Tigray,Endafelasi,0.725488885433125,0.11969913562614395,403.3718203008175
223397,ET2023A3041304,222734,Ethiopia,Oromia,South West Shewa,Dawo,0.3449708835131918,0.11077107182584478,189.3890150487423
223356,ET2023A3041009,222731,Ethiopia,Oromia,East Hararge,Meta,0.49168288254694187,0.09941005843786017,268.45885387063026
223624,ET2023A3060308,222756,Ethiopia,Benishangul Gumuz,Asosa,Undulu,0.6639778242946675,0.2032648934258341,363.1958698891831
223884,ET2023A3190202,222787,Ethiopia,Central Ethiopia,Hadiya,Gombora,0.3472136753981429,0.15373782693434096,191.31473514437675
223176,ET2023A3040114,222722,Ethiopia,Oromia,West Wellega,Haru,0.293777888606647,0.2469157302780056,160.40272717922926
223039,ET2023A3030523,222712,Ethiopia,Amhara,North Shewa (AM),Siya Debirna Wayu,0.25329378431829164,0.10198636973043324,139.0582875907421
223815,ET2023A3181004,222776,Ethiopia,South Ethiopia,Gamo,Boreda,0.5033633805838696,0.14339858848566328,274.83640579879284
222957,ET2023A3030212,222709,Ethiopia,Amhara,South Gondar,Guna Begemider,0.4687027341218847,0.26671561498654645,259.6613147035241
222836,ET2023A3010304,222697,Ethiopia,Tigray,East Tigray,Ganta Afeshum,0.43929697405345897,0.11291859057634192,244.2491175737232
223395,ET2023A3041302,222734,Ethiopia,Oromia,South West Shewa,Wenchi,0.2702775928394302,0.11954384987194178,149.19323124736547
223414,ET2023A3041411,222735,Ethiopia,Oromia,Gujii,Ana Sora,0.5848719428615137,0.1441385050556659,321.6795685738325
223170,ET2023A3040108,222722,Ethiopia,Oromia,West Wellega,Jarso (West Wellega),0.3324947213545603,0.1386814679684634,184.2020756304264
223320,ET2023A3040819,222729,Ethiopia,Oromia,Arsi,Guna,0.35365552269921957,0.10476742960476669,197.69343718886375
223641,ET2023A3120200,222760,Ethiopia,Gambela,Agniwak,Gambela National Park,0.9813797241160429,0.05262938066709778,546.6285063326359
223878,ET2023A3190112,222786,Ethiopia,Central Ethiopia,Gurage,Muhur Na Aklil,0.30323935797708895,0.11424698441822767,168.90432239323854
222815,ET2023A3010205,222696,Ethiopia,Tigray,Central Tigray,Laelay Maychew,0.5887646968091099,0.1389358876250371,341.48352414928377
223469,ET2023A3041811,222739,Ethiopia,Oromia,Kelem,Lalo Kile,0.27866624214140073,0.13899193948987493,155.774429357043
223453,ET2023A3041711,222738,Ethiopia,Oromia,West Arsi,Shashemene town,0.3088942927887207,0.1011941697958301,170.81854391216257
223270,ET2023A3040606,222727,Ethiopia,Oromia,North Shewa (OR),Gerar Jarso,0.37576571542299875,0.20331368232122357,211.5560977831483
223190,ET2023A3040205,222723,Ethiopia,Oromia,East Wellega,Boneya Boshe,0.34143431570262456,0.13639079483166086,193.2518226876855
223295,ET2023A3040710,222728,Ethiopia,Oromia,East Shewa,Bora (OR),0.41024163191838536,0.10462092131174525,221.9407228678465
223399,ET2023A3041306,222734,Ethiopia,Oromia,South West Shewa,Sebeta Hawas,0.3016695246233472,0.10410746593028636,168.93493378907442
222992,ET2023A3030408,222711,Ethiopia,Amhara,South Wollo,Albuko,0.3474886034065759,0.1616233388486513,196.67854952812195
223097,ET2023A3030902,222716,Ethiopia,Amhara,Awi,Banja,0.3167038133103668,0.12550990327113457,180.83787740021944
223126,ET2023A3031111,222718,Ethiopia,Amhara,Central Gondar,East Dembia,0.4349441801809562,0.16365867794902095,250.96279196441174
223731,ET2023A3170906,222769,Ethiopia,South West Ethiopia,Keffa,Tullo,0.38667590963629495,0.13499016644895726,218.47188894450665
223257,ET2023A3040518,222726,Ethiopia,Oromia,West Shewa,Jibat,0.3716368936067268,0.15089006002844932,212.94794003665447
223873,ET2023A3190104,222786,Ethiopia,Central Ethiopia,Gurage,Gedebano Gutazer Welene,0.37850353465326686,0.1593691113903477,214.23300061374903
222872,ET2023A3010508,222699,Ethiopia,Tigray,West Tigray,Korarit,0.7758334048002907,0.13912620182712376,452.3108749985695
223829,ET2023A3181018,222776,Ethiopia,South Ethiopia,Gamo,Garda Marta,0.6643205148609062,0.148437272970314,378.6626934707165
223278,ET2023A3040615,222727,Ethiopia,Oromia,North Shewa (OR),Jida,0.4479448607243184,0.1725717357879114,258.0162397772074
223552,ET2023A3050497,222747,Ethiopia,Somali,Erer,Qubi,0.9985884514797085,0.0025259579599390125,576.1855365037918
223743,ET2023A3171101,222770,Ethiopia,South West Ethiopia,Bench Sheko,Sheko,0.4521158733834391,0.21461435830440087,259.9666271954775
222824,ET2023A3010214,222696,Ethiopia,Tigray,Central Tigray,Rama,0.7450041831447388,0.11621960511977153,440.29747223854065
222819,ET2023A3010209,222696,Ethiopia,Tigray,Central Tigray,Naeder,0.7116922889013437,0.12379695918583368,414.9166044294834
223223,ET2023A3040406,222725,Ethiopia,Oromia,Jimma,Mena (Jimma),0.23973324554161815,0.11280960925427821,140.48368188738823
222838,ET2023A3010306,222697,Ethiopia,Tigray,East Tigray,Kelete Awelallo,0.4984921607465001,0.11414356132268133,297.5998199656606
223098,ET2023A3030903,222716,Ethiopia,Amhara,Awi,Ankasha,0.4319891197657263,0.18299321849072933,255.73755890130997
223168,ET2023A3040106,222722,Ethiopia,Oromia,West Wellega,Boji Dirmeji,0.20705240781442458,0.08050211334847734,123.19618264958262
223030,ET2023A3030514,222712,Ethiopia,Amhara,North Shewa (AM),Assagirt,0.422261193711977,0.1404331064901613,247.8673207089305
223888,ET2023A3190206,222787,Ethiopia,Central Ethiopia,Hadiya,Soro,0.3215836671533845,0.14200565607533785,188.44802895188332
223903,ET2023A3191404,222788,Ethiopia,Central Ethiopia,Alaba,Wera Djo,0.5644082337872595,0.17550102058981984,330.1788167655468
223554,ET2023A3050499,222747,Ethiopia,Somali,Erer,Wangey,0.9784887095459369,0.054032295149274046,582.2007821798325
223447,ET2023A3041705,222738,Ethiopia,Oromia,West Arsi,Kore,0.48244019392924853,0.14553101654909092,286.56947519397363
223796,ET2023A3180606,222775,Ethiopia,South Ethiopia,Wolayita,Kindo Koyesha,0.3774454558788727,0.09433521092400242,224.20260079205036
223306,ET2023A3040805,222729,Ethiopia,Oromia,Arsi,Dodota,0.43102585023657025,0.12692160087204624,250.85704483768387
222911,ET2023A3020210,222703,Ethiopia,Afar,Kilbati,Wasama,0.8093174552078528,0.17718551368844374,494.49296513199806
223263,ET2023A3040594,222726,Ethiopia,Oromia,West Shewa,Meta Walkite,0.4444064975778262,0.2033826773460073,266.6438985466957
223291,ET2023A3040706,222728,Ethiopia,Oromia,East Shewa,Ada'a,0.2787322739550352,0.07177035901160522,166.68189982511103
223267,ET2023A3040603,222727,Ethiopia,Oromia,North Shewa (OR),Hidabu Abote,0.46854235980647346,0.18258142118632723,282.062500603497
222846,ET2023A3010314,222697,Ethiopia,Tigray,East Tigray,Tsaeda Emba,0.6169303896465922,0.1937436441511291,379.4121896326542
223024,ET2023A3030508,222712,Ethiopia,Amhara,North Shewa (AM),Eferatana Gidem,0.37732033364302076,0.16611142314672214,227.90148152038455
223294,ET2023A3040709,222728,Ethiopia,Oromia,East Shewa,Bishoftu town,0.15879170913058202,0.08554054976951483,95.2750254783492
223760,ET2023A3171710,222771,Ethiopia,South West Ethiopia,Dawro,Zabagazo,0.4981392538267197,0.13703334940190018,301.87238781899214
223169,ET2023A3040107,222722,Ethiopia,Oromia,West Wellega,Ayira,0.31024237819870965,0.18896238108836463,189.24785070121288
223844,ET2023A3181505,222779,Ethiopia,South Ethiopia,Gofa,Gezei Gofa,0.6258360664000848,0.25572346581439653,381.13416443765163
223871,ET2023A3190102,222786,Ethiopia,Central Ethiopia,Gurage,Abeshege,0.31047877504406085,0.10438219880400426,191.8758829772296
223763,ET2023A3171801,222772,Ethiopia,South West Ethiopia,West Omo,Gachit,0.633650554223107,0.2565167094297181,390.32874140143394
223321,ET2023A3040820,222729,Ethiopia,Oromia,Arsi,Sire,0.37857391517549466,0.0996705725746063,235.47297523915768
223751,ET2023A3171701,222771,Ethiopia,South West Ethiopia,Dawro,Tocha,0.47847989976311034,0.1731818868689738,300.0068971514702
223461,ET2023A3041803,222739,Ethiopia,Oromia,Kelem,Dale Wabera,0.3734661120772362,0.19052768588156996,233.4163200482726
223357,ET2023A3041010,222731,Ethiopia,Oromia,East Hararge,Goro Gutu,0.5029073088891863,0.1283912756140029,319.3461411446333
223004,ET2023A3030420,222711,Ethiopia,Amhara,South Wollo,Legehida,0.2687741791090322,0.1439318166010015,169.32773283869028
223103,ET2023A3030908,222716,Ethiopia,Amhara,Awi,Ayehu Guwagusa,0.4294074358701333,0.15151617696628322,274.39135152101517
223549,ET2023A3050407,222747,Ethiopia,Somali,Erer,Lagahida,0.9819549565583887,0.07389517604025114,627.4692172408104
222833,ET2023A3010301,222697,Ethiopia,Tigray,East Tigray,Gulo Mekeda,0.5027448134238903,0.10347867521043207,326.7841287255287
223322,ET2023A3040821,222729,Ethiopia,Oromia,Arsi,Lude Hitosa,0.43965827329128,0.20509779910483045,280.9416366331279
223303,ET2023A3040802,222729,Ethiopia,Oromia,Arsi,Aseko,0.47657895604183215,0.23367144942189616,306.9168476909399
223037,ET2023A3030521,222712,Ethiopia,Amhara,North Shewa (AM),Menze Keya Gabriel,0.5610660633706532,0.1492180644281544,364.13187512755394
223150,ET2023A3031304,222720,Ethiopia,Amhara,North Gojam,Mecha,0.43876394711875844,0.21714150559722808,281.6864540502429
223738,ET2023A3170913,222769,Ethiopia,South West Ethiopia,Keffa,Shisho Ande,0.4759478964370031,0.17849486536043385,309.366132684052
223256,ET2023A3040517,222726,Ethiopia,Oromia,West Shewa,Toke Kutaye,0.3196417264384395,0.13886661430150832,209.3653308171779
223456,ET2023A3041783,222738,Ethiopia,Oromia,West Arsi,Heban Arsi,0.5297893848304355,0.17435235954497108,230.98817178606987
223422,ET2023A3041502,222736,Ethiopia,Oromia,West Gujii,Kercha,0.514235022367898,0.12886790277064755,331.1673544049263
223918,ET2023A3192505,222791,Ethiopia,Central Ethiopia,East Gurage,Sodo,0.33589000129745206,0.0974246990152566,220.0079508498311
223746,ET2023A3171104,222770,Ethiopia,South West Ethiopia,Bench Sheko,Shay Bench,0.2800341313547964,0.1150038784868388,182.86228777468204
223876,ET2023A3190110,222786,Ethiopia,Central Ethiopia,Gurage,Cheha,0.31583923612877657,0.09892413417421043,208.76973508112133
223403,ET2023A3041310,222734,Ethiopia,Oromia,South West Shewa,Seden Sodo,0.3536644921066355,0.10928288938468202,234.4795582666993
223026,ET2023A3030510,222712,Ethiopia,Amhara,North Shewa (AM),Tarema Ber,0.460068328575377,0.20733948853898457,305.48537017405033
223723,ET2023A3170803,222768,Ethiopia,South West Ethiopia,Sheka,Yeki,0.3724946480233211,0.18469638512187497,248.08143558353186
223208,ET2023A3040311,222724,Ethiopia,Oromia,Ilubabor,Ale,0.3743650103798947,0.18215865862252273,249.32709691300988
223262,ET2023A3040592,222726,Ethiopia,Oromia,West Shewa,Cobi,0.5139895074837946,0.17817921708015586,343.85898050665855
223460,ET2023A3041802,222739,Ethiopia,Oromia,Kelem,Yama Logi Welel,0.3673606261965247,0.16093583096640018,247.23370143026114
223349,ET2023A3041002,222731,Ethiopia,Oromia,East Hararge,Jarso (East Hararghe),0.5630239309996543,0.1741642430803051,380.6041773557663
223438,ET2023A3041618,222737,Ethiopia,Oromia,Buno Bedele,Meko,0.5666109988961319,0.2595687600270306,381.32920225709677
222797,ET2023A3010103,222695,Ethiopia,Tigray,Northwest Tigray,Zana,0.691791571066742,0.17153901068010097,473.18543460965157
223877,ET2023A3190111,222786,Ethiopia,Central Ethiopia,Gurage,Enemor Ener,0.4092767566223355,0.1668267742679177,278.30819450318813
223181,ET2023A3040119,222722,Ethiopia,Oromia,West Wellega,Guliso,0.2866395431547528,0.1890638770778127,195.77480797469616
223466,ET2023A3041808,222739,Ethiopia,Oromia,Kelem,Dale Sadi,0.3247093786730578,0.12154874959078485,222.10121501237154
223195,ET2023A3040210,222723,Ethiopia,Oromia,East Wellega,Diga,0.3490489497889886,0.18229601579291804,238.4004327058792
222978,ET2023A3030313,222710,Ethiopia,Amhara,North Wollo,Angot,0.4139763558488016,0.1692812733092376,286.4716382473707
223066,ET2023A3030619,222713,Ethiopia,Amhara,East Gojam,Sedae,0.6129069977374467,0.2697033915307313,427.19617742300034
223251,ET2023A3040511,222726,Ethiopia,Oromia,West Shewa,Ejere /Addis Alem,0.22997687042731305,0.08393923865255566,158.684040594846
223211,ET2023A3040314,222724,Ethiopia,Oromia,Ilubabor,Becho (Ilu Aba Bora),0.4541026519115315,0.20720562622337302,311.9685218632221
223310,ET2023A3040809,222729,Ethiopia,Oromia,Arsi,Chole,0.410317143990599,0.1965041178896515,283.9394636414945
223328,ET2023A3040893,222729,Ethiopia,Oromia,Arsi,Shanan Kolu,0.6850890026208116,0.23599588455018583,473.3965008109808
223767,ET2023A3171805,222772,Ethiopia,South West Ethiopia,West Omo,Bero,0.6266273842113359,0.22795074928864184,438.6391689479351
223003,ET2023A3030419,222711,Ethiopia,Amhara,South Wollo,Mehal Sayint,0.46598429073403763,0.28948957303526013,333.1787678748369
222811,ET2023A3010201,222696,Ethiopia,Tigray,Central Tigray,Chila,0.7732883870437001,0.12261055290101058,559.8607922196388
223423,ET2023A3041509,222736,Ethiopia,Oromia,West Gujii,Hambela Wamena,0.5951848046927802,0.12521916299373645,421.3908417224884
222839,ET2023A3010307,222697,Ethiopia,Tigray,East Tigray,Atsbi,0.5624578791660267,0.16064343737017248,409.46933603286743
223076,ET2023A3030706,222714,Ethiopia,Amhara,West Gojam,Quarit,0.28487089966220897,0.16531854889159828,203.9675641581416
223200,ET2023A3040215,222723,Ethiopia,Oromia,East Wellega,Nunu Kumba,0.36189860991642486,0.13862634093813836,258.0337088704109
223317,ET2023A3040816,222729,Ethiopia,Oromia,Arsi,Tiyo,0.3836881179180438,0.1600008028034328,273.95331619348326
222835,ET2023A3010303,222697,Ethiopia,Tigray,East Tigray,Saesie,0.5949535151012242,0.17476417972713856,437.885787114501
223848,ET2023A3181509,222779,Ethiopia,South Ethiopia,Gofa,Melo Gada,0.8920697410971345,0.12662523623852578,633.3695161789656
223400,ET2023A3041307,222734,Ethiopia,Oromia,South West Shewa,Kersana Malima,0.3839833250744589,0.13166712176770617,278.38791067898273
223214,ET2023A3040317,222724,Ethiopia,Oromia,Ilubabor,Didu,0.4134112611744599,0.1651750041238931,297.2426967844367
223115,ET2023A3031004,222717,Ethiopia,Amhara,Oromia,Artuma Fursi,0.5879004980512273,0.22693089092392066,424.4641595929861
223180,ET2023A3040118,222722,Ethiopia,Oromia,West Wellega,Sayo Nole,0.30699437217140474,0.1269232507838182,223.79889731295407
223407,ET2023A3041401,222735,Ethiopia,Oromia,Gujii,Uraga,0.5564699340223106,0.15671525849818088,400.1018825620413
223274,ET2023A3040610,222727,Ethiopia,Oromia,North Shewa (OR),Kimbibit,0.4907155756741925,0.1878651981976024,359.2038013935089
223474,ET2023A3041904,222740,Ethiopia,Oromia,Horo Guduru,Ababo,0.6083036577240583,0.2614102997334719,448.31979574263096
223197,ET2023A3040212,222723,Ethiopia,Oromia,East Wellega,Leka Dulecha,0.36983979792014354,0.1881569636612486,270.35289227962494
222976,ET2023A3030311,222710,Ethiopia,Amhara,North Wollo,Dawunt,0.5936865985474289,0.2424401911354635,438.14070972800255
223027,ET2023A3030511,222712,Ethiopia,Amhara,North Shewa (AM),Mojan Wedera,0.37802631341906884,0.1624680857162158,277.09328773617744
223201,ET2023A3040216,222723,Ethiopia,Oromia,East Wellega,Wama Hagalo,0.4025922374010248,0.14703666449847413,296.30788672715425
223331,ET2023A3040902,222730,Ethiopia,Oromia,West Hararge,Doba,0.557445564217308,0.1747156203476931,409.72248969972134
