id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,distance_osm_mean,distance_osm_sd,distance_osm_sum
223065,ET2023A3030617,222713,Ethiopia,Amhara,East Gojam,Aneded,10.98594927202604,9.024907651823037,887060.4739697427
223732,ET2023A3170907,222769,Ethiopia,South West Ethiopia,Keffa,Cheta,19.544542221928726,5.733489509331789,1577557.269985199
223342,ET2023A3040913,222730,Ethiopia,Oromia,West Hararge,Chiro Zuria,6.550915099279082,4.074017537820178,530715.8358529955
223528,ET2023A3050290,222745,Ethiopia,Somali,Fafan,Goljano,46.8568161608404,7.29345183657516,3810490.0038318634
223308,ET2023A3040807,222729,Ethiopia,Oromia,Arsi,Hitosa,7.2007565498897375,5.786310349148856,583398.0949155167
223856,ET2023A3182301,222783,Ethiopia,South Ethiopia,Derashe,Derashe,6.029940864538208,4.940629722536836,487092.5930965319
223248,ET2023A3040508,222726,Ethiopia,Oromia,West Shewa,Nono,5.032885449929601,3.315125265878518,409837.9279586673
223352,ET2023A3041005,222731,Ethiopia,Oromia,East Hararge,Fedis,6.135534802271838,4.019149336540219,505880.9799821153
223296,ET2023A3040711,222728,Ethiopia,Oromia,East Shewa,Liben Chukala,11.545826729519531,4.985180542925134,961940.5539699197
223623,ET2023A3060307,222756,Ethiopia,Benishangul Gumuz,Asosa,Homosha,5.4050192022640235,4.527388657589736,448411.2030582279
223207,ET2023A3040310,222724,Ethiopia,Oromia,Ilubabor,Metu Zuria,14.356587469738471,7.893769309599889,1198243.859986782
223031,ET2023A3030515,222712,Ethiopia,Amhara,North Shewa (AM),Ankober,10.125953287967123,5.580698936487076,848453.6259987652
222831,ET2023A3010221,222696,Ethiopia,Tigray,Central Tigray,Keyhe tekli,3.2142833003338285,2.313532224637508,273014.7949637547
222818,ET2023A3010208,222696,Ethiopia,Tigray,Central Tigray,Kola Temben,3.530810278477644,2.6398124119640873,301418.2118530795
223121,ET2023A3031106,222718,Ethiopia,Amhara,Central Gondar,Chilga 1,7.410209789566853,5.5978577439119235,632542.9178472161
222987,ET2023A3030403,222711,Ethiopia,Amhara,South Wollo,Kutaber,6.253684040708798,4.552057467348103,533595.5907734782
223727,ET2023A3170902,222769,Ethiopia,South West Ethiopia,Keffa,Gesha,5.887570095107504,4.6748367671551545,499265.94406511635
